Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2023-12-03 08:38:00,37.4533,22.2299,69,4.1,14.6 km WSW of Tripolis
2014-10-04 00:12:01,37.4100,22.2000,20,4.4,19.3 km SW of Tripolis
2010-01-20 16:55:18,37.1800,22.1200,10,4.2,15.7 km N of Kalamata
2009-03-17 08:07:21,36.9900,22.1700,12,4.2,7.4 km SE of Kalamata
2009-01-04 05:10:35,36.8200,22.1300,14,4.0,24.4 km S of Kalamata
2008-12-28 17:32:00,37.2100,22.1400,5,4.2,19.2 km N of Kalamata
2005-09-16 10:00:27,37.2200,22.5500,84,4.1,19.5 km NNE of Sparti
2004-03-01 00:35:57,37.1900,22.1400,14,5.0,17.0 km N of Kalamata
2003-02-07 17:03:38,37.1300,22.1400,13,4.0,10.4 km NNE of Kalamata
2002-06-17 04:43:54,36.7700,22.1700,8,4.2,30.3 km S of Kalamata
1997-04-07 04:31:53,37.4800,22.1500,2,4.0,20.5 km W of Tripolis
1986-09-13 17:24:33,37.1000,22.1900,1,5.5,9.6 km NE of Kalamata
1975-04-24 22:58:19,37.4000,22.6000,50,4.3,22.9 km ESE of Tripolis
1966-01-24 18:46:24,36.8000,22.6000,10,4.1,34.0 km SSE of Sparti
