Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2013-04-28 16:31:04,37.4500,22.7000,61,4.3,15.8 km SW of Nafplio
2012-12-09 01:23:05,37.9300,22.5900,24,4.1,30.0 km W of Korinthos
2011-07-14 08:41:55,37.8300,22.6200,82,4.0,29.9 km WSW of Korinthos
2009-04-11 23:41:16,37.1200,22.7700,86,4.1,9.3 km SW of Leonidhion
2009-01-11 10:50:04,37.6100,22.6500,67,4.2,14.8 km WNW of Nafplio
2008-06-18 01:58:42,37.6700,22.7800,83,5.1,12.1 km NNW of Nafplio
2008-01-11 12:56:22,37.1100,22.7600,79,4.3,10.7 km SW of Leonidhion
2008-01-06 05:14:19,37.1100,22.7800,86,6.1,9.3 km SW of Leonidhion
2005-09-16 10:00:27,37.2200,22.5500,84,4.1,19.5 km NNE of Sparti
2003-04-11 23:53:47,37.5800,22.6700,85,4.3,12.3 km W of Nafplio
2002-07-28 14:33:44,37.6200,22.6500,74,4.0,15.2 km WNW of Nafplio
2001-04-06 01:27:21,37.7100,22.7300,78,4.2,17.7 km NNW of Nafplio
1993-02-12 21:37:55,37.5600,22.6500,72,4.4,13.9 km W of Nafplio
1992-07-27 07:45:52,37.5800,22.6600,68,4.2,13.1 km W of Nafplio
1988-07-16 01:54:33,37.4200,22.8600,95,4.5,16.6 km SSE of Nafplio
1986-07-05 09:52:46,37.8500,22.5600,84,4.3,34.1 km WSW of Korinthos
1977-01-16 09:16:45,37.8500,22.8000,10,4.5,15.2 km SW of Korinthos
1976-12-30 15:12:38,37.9000,22.8000,43,4.3,12.3 km WSW of Korinthos
1975-04-24 22:58:19,37.4000,22.6000,50,4.3,22.9 km ESE of Tripolis
1972-12-06 02:49:03,37.2000,22.9000,10,4.2,5.3 km NE of Leonidhion
1972-09-13 04:13:23,37.8000,22.4000,40,5.4,32.4 km N of Tripolis
1971-02-09 21:20:30,37.9000,22.6000,10,4.2,29.4 km W of Korinthos
1970-04-23 04:29:46,37.5000,22.8000,100,4.5,7.1 km S of Nafplio
1970-02-11 19:01:20,37.7000,22.6000,50,4.3,23.7 km NW of Nafplio
