Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2006-04-10 21:10:21,37.7200,20.9700,15,4.0,10.3 km SE of Zakynthos
2006-04-04 22:05:03,37.5800,20.9300,18,5.2,23.7 km S of Zakynthos
2006-04-03 00:49:42,37.5900,20.9500,20,4.8,22.9 km SSE of Zakynthos
2005-11-03 13:59:04,37.6600,20.9600,14,4.0,15.7 km SSE of Zakynthos
2005-10-25 09:30:12,37.6900,20.9200,11,4.1,11.5 km S of Zakynthos
2005-10-21 11:11:33,37.6700,20.9400,16,4.5,14.1 km SSE of Zakynthos
2005-10-18 18:43:11,37.6000,20.9300,13,4.4,21.5 km S of Zakynthos
2005-10-18 16:15:12,37.7000,20.9700,14,4.3,12.1 km SSE of Zakynthos
2005-10-18 15:36:23,37.7400,20.9800,25,4.7,9.4 km SE of Zakynthos
2005-10-18 15:25:59,37.5800,20.8600,22,5.6,23.7 km S of Zakynthos
2005-05-24 05:50:54,37.5700,20.8800,18,4.1,24.7 km S of Zakynthos
2004-05-21 02:26:38,37.9000,20.7400,7,4.1,18.2 km NW of Zakynthos
2004-01-16 22:58:16,37.6400,20.8900,18,4.0,16.8 km S of Zakynthos
2003-11-23 05:36:44,38.0000,21.0700,12,4.0,20.5 km WNW of Andravida
2003-01-16 11:27:29,37.8200,21.2300,6,4.1,9.5 km SSW of Andravida
2003-01-15 14:48:42,37.6600,21.0300,7,4.2,18.8 km SE of Zakynthos
2003-01-07 01:15:00,37.8700,21.2200,12,4.2,5.3 km SW of Andravida
2003-01-05 13:44:22,37.8300,21.2200,8,4.2,8.8 km SSW of Andravida
2002-12-03 00:38:57,37.8200,21.1100,14,4.1,16.4 km WSW of Andravida
2002-12-02 04:58:56,37.8000,21.1500,17,5.3,15.1 km SW of Andravida
2002-09-30 19:58:12,37.7900,21.1300,16,4.2,17.1 km SW of Andravida
2002-09-19 09:19:42,37.8100,21.1200,15,4.4,16.3 km SW of Andravida
2002-09-14 19:50:16,37.8100,21.0600,8,4.8,14.6 km E of Zakynthos
2002-08-03 08:43:57,37.8400,20.9400,38,4.3,6.7 km NE of Zakynthos
