﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿2021/06/25 09:21:10,36.39,27.04,15,4.0,60.0 χμ ΝΝΔ της Κω
﻿2021/06/22 15:44:27,36.39,27.06,16,4.2,59.6 χμ ΝΝΔ της Κω
﻿2021/06/21 22:14:15,36.38,27.07,15,5.7,60.2 χμ ΝΝΔ της Κω
﻿2021/06/18 16:51:29,35.81,27.96,62,4.6,73.7 χμ ΝΝΔ της Ρόδου
﻿2021/06/07 16:00:19,36.38,27.14,17,4.2,58.8 χμ ΝΝΔ της Κω
﻿2021/05/05 23:40:34,36.38,27.61,78,4.1,55.4 χμ Δ της Ρόδου
﻿2021/04/22 19:49:58,36.41,27.17,13,4.1,55.3 χμ Ν της Κω
﻿2021/04/17 17:08:01,36.42,27.17,14,4.9,53.8 χμ ΝΝΔ της Κω
﻿2021/04/08 15:23:05,36.43,27.10,10,4.2,54.2 χμ ΝΝΔ της Κω
﻿2021/02/24 10:51:52,35.57,26.69,23,4.1,42.2 χμ ΔΝΔ της Καρπάθου
﻿2021/02/20 17:00:44,35.88,28.08,11,4.0,63.8 χμ Ν της Ρόδου
﻿2020/06/30 00:44:37,35.55,26.69,10,4.0,43.3 χμ ΔΝΔ της Καρπάθου
﻿2020/06/28 11:18:35,35.53,26.68,8,4.4,45.1 χμ ΔΝΔ της Καρπάθου
﻿2020/06/26 19:36:36,35.51,26.70,10,4.5,43.5 χμ ΔΝΔ της Καρπάθου
﻿2020/06/26 12:56:02,35.49,26.71,14,4.1,43.9 χμ ΔΝΔ της Καρπάθου
﻿2020/06/04 21:10:30,35.64,26.73,5,4.2,37.2 χμ Δ της Καρπάθου
﻿2020/05/30 18:21:57,35.56,26.75,14,4.4,37.7 χμ ΔΝΔ της Καρπάθου
﻿2020/05/30 15:58:36,35.61,26.73,7,4.3,37.9 χμ Δ της Καρπάθου
﻿2020/05/30 07:22:59,35.52,26.78,15,4.1,37.2 χμ ΔΝΔ της Καρπάθου
﻿2020/05/20 15:44:51,35.24,28.04,8,4.2,93.4 χμ ΑΝΑ της Καρπάθου
﻿2020/05/19 08:03:22,35.37,27.90,10,4.1,75.3 χμ ΑΝΑ της Καρπάθου
﻿2020/04/24 13:16:03,35.81,28.03,55,4.6,71.9 χμ ΝΝΔ της Ρόδου
﻿2020/03/16 01:53:25,35.31,27.03,9,4.2,40.7 χμ ΝΝΔ της Καρπάθου
﻿2020/02/14 16:02:16,35.76,26.95,13,4.8,20.5 χμ ΔΒΔ της Καρπάθου
﻿2020/02/04 02:10:53,35.20,28.06,9,4.2,97.4 χμ ΑΝΑ της Καρπάθου
﻿2020/01/31 04:34:39,35.26,28.01,10,4.3,90.6 χμ ΑΝΑ της Καρπάθου
﻿2020/01/30 11:21:38,35.33,27.80,11,5.3,69.9 χμ ΑΝΑ της Καρπάθου
﻿2020/01/29 13:37:03,35.24,27.87,26,4.6,81.1 χμ ΝΑ της Καρπάθου
﻿2019/12/03 09:45:59,35.25,27.23,6,4.1,47.4 χμ Ν της Καρπάθου
﻿2019/10/05 14:51:38,35.99,28.02,71,4.5,53.3 χμ ΝΝΔ της Ρόδου
﻿2019/09/23 07:09:04,35.96,27.28,14,4.1,34.9 χμ ΒΒΑ της Καρπάθου
﻿2019/09/04 01:01:32,35.26,27.89,8,4.2,80.8 χμ ΑΝΑ της Καρπάθου
﻿2019/08/28 11:58:19,35.78,27.61,15,4.8,43.7 χμ ΑΒΑ της Καρπάθου
﻿2019/08/27 04:31:23,35.72,27.67,14,4.3,47.9 χμ Α της Καρπάθου
﻿2019/04/29 04:43:15,35.28,27.82,8,4.9,74.8 χμ ΝΑ της Καρπάθου
﻿2019/02/01 10:29:44,35.88,27.30,82,4.5,28.1 χμ ΒΒΑ της Καρπάθου
﻿2019/01/24 14:30:54,35.94,28.17,35,5.2,55.7 χμ Ν της Ρόδου
﻿2017/12/08 05:20:40,36.35,27.64,14,4.3,52.8 χμ Δ της Ρόδου
﻿2017/09/01 16:48:34,36.00,28.00,76,5.1,52.8 χμ ΝΝΔ της Ρόδου
﻿2017/05/20 11:06:14,35.58,27.53,24,4.3,36.4 χμ ΑΝΑ της Καρπάθου
﻿2017/05/17 11:30:32,36.03,27.49,22,5.1,51.2 χμ ΒΑ της Καρπάθου
﻿2017/05/03 13:53:25,35.38,26.82,6,4.1,43.2 χμ ΝΔ της Καρπάθου
﻿2017/03/15 23:29:48,35.94,27.59,8,4.2,50.6 χμ ΒΑ της Καρπάθου
﻿2016/12/03 08:35:57,35.88,27.28,11,4.1,26.7 χμ ΒΒΑ της Καρπάθου
﻿2016/09/27 20:57:05,36.33,27.58,89,5.4,58.8 χμ ΔΝΔ της Ρόδου
﻿2016/09/06 05:27:27,36.24,27.98,51,4.3,31.2 χμ ΝΔ της Ρόδου
﻿2015/12/26 11:00:49,35.61,27.25,66,5.2,11.4 χμ ΑΝΑ της Καρπάθου
﻿2015/09/16 19:52:11,35.45,27.73,46,4.8,58.1 χμ ΑΝΑ της Καρπάθου
﻿2015/04/22 20:19:57,35.29,26.71,12,4.1,57.5 χμ ΝΔ της Καρπάθου
﻿2015/04/21 01:57:40,35.23,26.76,9,4.1,59.7 χμ ΝΔ της Καρπάθου
﻿2015/04/16 21:52:24,35.22,26.86,31,4.2,55.9 χμ ΝΝΔ της Καρπάθου
﻿2015/04/16 18:07:44,35.23,26.82,37,6.1,56.7 χμ ΝΝΔ της Καρπάθου
﻿2015/04/08 13:33:34,35.51,27.60,54,4.2,44.7 χμ ΑΝΑ της Καρπάθου
﻿2015/04/06 16:42:32,35.31,27.51,29,4.3,51.6 χμ ΝΑ της Καρπάθου
﻿2015/03/12 00:39:21,35.48,27.82,8,4.2,64.5 χμ ΑΝΑ της Καρπάθου
﻿2014/10/02 15:51:57,36.03,27.03,30,4.1,41.8 χμ ΒΒΔ της Καρπάθου
﻿2014/10/02 12:06:28,36.01,27.04,33,4.2,39.4 χμ ΒΒΔ της Καρπάθου
﻿2014/08/22 17:46:29,35.59,27.70,23,4.0,50.9 χμ Α της Καρπάθου
﻿2014/08/21 20:37:17,35.55,27.75,26,4.3,56.2 χμ ΑΝΑ της Καρπάθου
﻿2014/06/13 00:34:52,35.46,27.01,75,4.9,26.0 χμ ΝΝΔ της Καρπάθου
﻿2013/12/03 16:05:07,35.61,27.05,28,4.0,10.6 χμ ΝΔ της Καρπάθου
﻿2013/06/30 13:16:13,35.94,27.51,25,4.0,44.8 χμ ΒΑ της Καρπάθου
﻿2013/06/26 16:33:58,35.81,27.26,27,4.0,19.1 χμ ΒΒΑ της Καρπάθου
﻿2013/04/21 01:45:37,36.12,28.13,74,4.0,36.6 χμ ΝΝΔ της Ρόδου
﻿2013/01/29 01:48:56,35.48,27.07,32,4.3,21.8 χμ ΝΝΔ της Καρπάθου
﻿2012/12/16 07:03:10,35.46,27.66,30,4.1,51.9 χμ ΑΝΑ της Καρπάθου
﻿2012/09/29 05:25:42,35.37,27.86,17,4.2,72.6 χμ ΑΝΑ της Καρπάθου
﻿2012/09/22 03:51:10,35.28,26.94,26,4.0,46.8 χμ ΝΝΔ της Καρπάθου
﻿2012/09/04 14:04:51,35.49,27.76,74,4.0,59.0 χμ ΑΝΑ της Καρπάθου
﻿2012/05/17 09:41:56,35.81,27.02,29,4.0,19.6 χμ ΒΔ της Καρπάθου
﻿2011/06/18 14:57:19,35.43,27.75,26,4.7,60.7 χμ ΑΝΑ της Καρπάθου
﻿2010/09/21 02:09:22,35.34,26.90,22,4.1,42.5 χμ ΝΝΔ της Καρπάθου
﻿2010/04/29 10:32:54,35.75,27.52,26,4.6,35.1 χμ ΑΒΑ της Καρπάθου
﻿2010/04/28 16:35:06,36.32,27.77,35,4.3,42.7 χμ ΔΝΔ της Ρόδου
﻿2010/04/13 15:18:19,36.25,27.49,28,4.3,69.0 χμ ΔΝΔ της Ρόδου
﻿2010/03/27 23:34:59,35.33,27.19,23,4.0,37.6 χμ Ν της Καρπάθου
﻿2010/03/12 11:42:51,35.58,27.21,31,4.0,11.2 χμ ΝΝΑ της Καρπάθου
﻿2010/01/26 13:31:16,35.21,26.76,19,4.1,61.6 χμ ΝΔ της Καρπάθου
﻿2010/01/18 14:24:57,35.22,27.77,28,4.1,75.3 χμ ΝΑ της Καρπάθου
﻿2010/01/17 20:16:04,35.26,27.86,29,5.0,78.9 χμ ΝΑ της Καρπάθου
﻿2009/11/11 15:50:05,35.58,27.28,22,4.3,15.5 χμ ΝΑ της Καρπάθου
﻿2009/06/19 14:33:41,35.62,28.18,46,4.1,91.4 χμ Ν της Ρόδου
﻿2009/05/14 09:13:42,36.09,27.00,96,4.7,48.9 χμ ΒΒΔ της Καρπάθου
﻿2009/04/28 02:33:51,36.29,27.47,17,4.0,69.0 χμ ΝΝΑ της Κω
﻿2009/01/28 23:59:07,35.74,28.18,64,4.5,78.0 χμ Ν της Ρόδου
﻿2008/12/23 12:53:11,36.13,27.16,26,4.0,51.6 χμ Β της Καρπάθου
﻿2008/10/11 08:34:33,35.89,27.96,52,4.3,65.6 χμ ΝΝΔ της Ρόδου
﻿2008/08/19 14:43:16,35.88,27.95,54,4.2,67.0 χμ ΝΝΔ της Ρόδου
﻿2008/07/15 23:52:37,35.87,27.90,58,4.8,69.8 χμ ΝΝΔ της Ρόδου
﻿2008/07/15 03:26:34,35.85,27.92,56,6.2,71.1 χμ ΝΝΔ της Ρόδου
﻿2008/06/18 16:39:39,35.56,27.26,22,4.1,15.7 χμ ΝΑ της Καρπάθου
﻿2008/06/18 07:16:30,35.53,27.28,22,4.4,19.4 χμ ΝΑ της Καρπάθου
﻿2008/05/20 06:00:07,36.31,27.62,18,4.1,55.9 χμ ΔΝΔ της Ρόδου
﻿2008/03/05 16:14:40,36.24,27.45,22,4.7,69.5 χμ ΒΒΑ της Καρπάθου
﻿2008/03/05 16:11:34,36.19,27.41,21,4.7,63.0 χμ ΒΒΑ της Καρπάθου
﻿2008/02/07 14:40:22,35.50,27.47,28,4.0,34.7 χμ ΑΝΑ της Καρπάθου
﻿2008/01/14 17:01:51,35.22,27.82,24,4.0,78.7 χμ ΝΑ της Καρπάθου
﻿2007/11/26 01:02:37,35.71,27.60,10,4.1,41.4 χμ Α της Καρπάθου
﻿2007/10/28 17:40:42,35.35,27.04,22,4.3,36.4 χμ ΝΝΔ της Καρπάθου
﻿2007/10/28 12:03:18,35.52,26.96,14,4.6,23.3 χμ ΝΔ της Καρπάθου
﻿2007/10/28 04:10:19,35.26,27.04,5,4.4,46.1 χμ ΝΝΔ της Καρπάθου
﻿2007/10/13 21:07:50,35.97,27.40,6,4.0,40.9 χμ ΒΑ της Καρπάθου
﻿2007/10/09 00:31:42,35.35,26.98,24,4.3,38.2 χμ ΝΝΔ της Καρπάθου
﻿2007/09/23 01:34:51,35.26,27.08,22,4.2,45.5 χμ Ν της Καρπάθου
﻿2007/09/23 00:54:29,35.27,27.12,24,5.1,44.1 χμ Ν της Καρπάθου
﻿2007/09/22 20:04:52,35.24,27.10,23,4.5,47.6 χμ Ν της Καρπάθου
﻿2007/07/08 03:27:02,35.25,27.89,22,4.0,81.8 χμ ΝΑ της Καρπάθου
﻿2007/06/21 18:19:04,35.36,27.18,24,4.2,34.2 χμ Ν της Καρπάθου
﻿2007/06/19 13:35:32,35.45,27.07,19,4.5,25.0 χμ ΝΝΔ της Καρπάθου
﻿2007/05/09 16:26:27,35.50,27.65,42,4.3,49.3 χμ ΑΝΑ της Καρπάθου
﻿2007/05/01 17:18:47,35.77,27.56,15,4.3,39.2 χμ ΑΒΑ της Καρπάθου
﻿2007/03/26 01:10:59,35.65,26.65,28,4.2,44.8 χμ Δ της Καρπάθου
﻿2007/02/19 23:17:17,35.82,27.30,26,4.1,22.1 χμ ΒΑ της Καρπάθου
﻿2007/02/15 03:15:52,35.95,28.02,83,4.4,57.5 χμ ΝΝΔ της Ρόδου
﻿2006/10/24 03:39:37,35.26,27.12,24,4.6,45.2 χμ Ν της Καρπάθου
﻿2006/10/09 21:49:16,35.34,26.94,25,4.2,40.7 χμ ΝΝΔ της Καρπάθου
﻿2006/09/08 22:39:10,36.37,27.71,77,4.3,46.5 χμ Δ της Ρόδου
﻿2006/08/22 09:23:21,35.24,27.12,31,4.6,47.4 χμ Ν της Καρπάθου
﻿2006/07/13 15:13:42,35.90,27.21,19,4.7,26.7 χμ ΒΒΑ της Καρπάθου
﻿2006/07/02 06:55:30,36.10,28.13,20,4.1,38.8 χμ ΝΝΔ της Ρόδου
﻿2006/04/09 23:27:19,35.33,27.26,25,4.9,38.8 χμ ΝΝΑ της Καρπάθου
﻿2006/02/22 05:38:24,35.34,27.12,22,4.7,36.3 χμ Ν της Καρπάθου
﻿2006/02/01 11:51:24,35.25,27.67,25,4.5,66.3 χμ ΝΑ της Καρπάθου
﻿2005/12/22 09:13:08,35.90,26.78,34,4.2,42.0 χμ ΒΔ της Καρπάθου
﻿2005/12/09 14:33:20,35.24,27.18,24,4.6,47.5 χμ Ν της Καρπάθου
﻿2005/12/09 11:45:38,35.37,28.07,75,4.5,90.0 χμ ΑΝΑ της Καρπάθου
﻿2005/12/09 10:45:28,35.40,28.10,81,4.5,91.3 χμ ΑΝΑ της Καρπάθου
﻿2005/11/20 21:20:58,35.23,27.09,18,4.3,48.7 χμ Ν της Καρπάθου
﻿2005/10/11 05:44:27,35.58,27.47,21,4.8,30.9 χμ ΑΝΑ της Καρπάθου
﻿2005/09/28 01:47:06,35.28,27.02,29,4.5,44.4 χμ ΝΝΔ της Καρπάθου
﻿2005/07/03 16:15:27,36.03,27.02,13,4.5,42.0 χμ ΒΒΔ της Καρπάθου
﻿2005/05/27 01:16:39,35.28,27.71,20,4.3,66.8 χμ ΝΑ της Καρπάθου
﻿2005/03/16 15:33:41,35.40,27.05,74,4.2,30.8 χμ ΝΝΔ της Καρπάθου
﻿2004/12/26 08:05:40,36.19,27.26,14,4.3,59.2 χμ Β της Καρπάθου
﻿2004/10/03 01:21:56,35.28,27.49,26,4.4,53.1 χμ ΝΑ της Καρπάθου
﻿2004/09/21 14:15:04,35.28,27.79,29,4.8,72.5 χμ ΝΑ της Καρπάθου
﻿2004/08/18 23:06:36,36.13,27.52,19,4.5,61.7 χμ ΒΒΑ της Καρπάθου
﻿2004/08/18 22:25:44,36.19,27.48,23,4.4,65.6 χμ ΒΒΑ της Καρπάθου
﻿2004/07/25 16:37:37,35.50,27.43,15,4.0,31.7 χμ ΝΑ της Καρπάθου
﻿2004/06/14 04:06:40,35.24,27.14,22,4.4,47.4 χμ Ν της Καρπάθου
﻿2004/05/25 05:34:25,35.92,27.18,5,4.7,28.4 χμ Β της Καρπάθου
﻿2004/04/05 17:13:09,35.81,27.54,23,4.3,39.1 χμ ΑΒΑ της Καρπάθου
﻿2004/02/07 21:17:24,36.04,26.91,25,5.0,46.7 χμ ΒΒΔ της Καρπάθου
﻿2004/01/03 17:18:54,36.04,27.78,70,4.0,59.7 χμ ΝΔ της Ρόδου
﻿2003/11/26 22:40:02,35.92,26.89,28,4.3,36.4 χμ ΒΔ της Καρπάθου
﻿2003/11/25 00:47:41,35.52,26.96,18,4.0,23.3 χμ ΝΔ της Καρπάθου
﻿2003/11/17 17:04:47,35.67,26.75,64,4.0,35.7 χμ Δ της Καρπάθου
﻿2003/10/29 17:13:49,36.00,26.92,31,4.3,42.3 χμ ΒΒΔ της Καρπάθου
﻿2003/04/19 20:55:53,35.44,27.72,21,4.7,57.8 χμ ΑΝΑ της Καρπάθου
﻿2003/02/10 17:13:45,35.60,26.67,17,4.1,43.6 χμ Δ της Καρπάθου
﻿2003/01/30 21:46:33,36.25,27.19,28,4.1,65.1 χμ Β της Καρπάθου
﻿2003/01/30 20:20:03,36.27,27.17,28,4.5,67.2 χμ Β της Καρπάθου
﻿2002/10/02 04:31:41,36.27,27.78,67,4.3,43.9 χμ ΔΝΔ της Ρόδου
﻿2002/09/04 17:12:24,35.77,27.07,5,4.3,13.4 χμ ΒΒΔ της Καρπάθου
﻿2002/09/04 07:24:46,35.50,27.19,45,4.7,18.9 χμ ΝΝΑ της Καρπάθου
﻿2002/07/24 09:00:08,36.34,27.65,77,4.2,52.5 χμ ΔΝΔ της Ρόδου
﻿2002/05/28 08:26:42,36.11,27.13,82,4.2,49.4 χμ Β της Καρπάθου
﻿2002/05/16 11:19:44,35.65,27.49,10,4.1,31.2 χμ Α της Καρπάθου
﻿2002/02/19 10:12:17,36.30,27.67,5,4.0,51.9 χμ ΔΝΔ της Ρόδου
﻿2002/02/14 22:42:19,36.41,27.82,10,4.0,36.2 χμ Δ της Ρόδου
﻿2002/01/22 04:53:54,35.56,26.73,104,6.1,39.3 χμ ΔΝΔ της Καρπάθου
﻿2001/12/26 00:54:46,35.44,26.99,12,4.2,28.8 χμ ΝΝΔ της Καρπάθου
﻿2001/12/21 14:25:25,36.17,27.33,4,4.5,58.5 χμ ΒΒΑ της Καρπάθου
﻿2001/10/06 22:18:24,35.21,26.70,5,4.1,64.8 χμ ΝΔ της Καρπάθου
﻿2001/08/30 19:58:21,36.14,27.30,29,4.0,54.5 χμ ΒΒΑ της Καρπάθου
﻿2001/05/29 04:44:00,35.63,27.81,5,5.1,60.2 χμ Α της Καρπάθου
﻿2001/05/23 15:11:29,35.62,27.79,6,4.6,58.5 χμ Α της Καρπάθου
﻿2001/05/05 02:15:42,35.58,27.55,9,4.0,37.8 χμ ΑΝΑ της Καρπάθου
﻿2001/05/01 06:00:56,35.65,27.61,29,4.9,42.0 χμ Α της Καρπάθου
﻿2001/04/06 03:26:34,36.22,26.88,134,4.2,66.0 χμ ΒΒΔ της Καρπάθου
﻿2001/03/31 06:50:05,35.73,27.69,7,4.0,49.7 χμ Α της Καρπάθου
﻿2001/03/03 07:31:48,35.83,27.58,6,4.7,43.3 χμ ΑΒΑ της Καρπάθου
﻿2001/03/02 11:53:17,35.80,27.62,11,4.8,45.4 χμ ΑΒΑ της Καρπάθου
﻿2001/02/11 11:08:29,35.95,28.15,15,4.0,55.0 χμ Ν της Ρόδου
﻿2001/02/11 09:55:42,35.59,27.02,18,4.3,14.1 χμ ΝΔ της Καρπάθου
﻿2001/01/30 00:03:58,35.48,27.66,23,4.1,51.0 χμ ΑΝΑ της Καρπάθου
﻿2001/01/13 07:53:40,35.72,27.09,37,4.1,7.8 χμ ΒΔ της Καρπάθου
﻿2000/11/29 16:33:45,35.47,27.68,5,4.0,53.1 χμ ΑΝΑ της Καρπάθου
﻿2000/11/22 17:24:22,35.99,27.35,17,4.0,40.5 χμ ΒΒΑ της Καρπάθου
﻿2000/11/12 14:04:25,35.74,27.24,5,4.0,11.9 χμ ΒΑ της Καρπάθου
﻿2000/09/22 14:50:57,35.29,27.63,35,4.0,60.6 χμ ΝΑ της Καρπάθου
﻿2000/08/27 09:00:06,36.03,28.17,12,4.1,45.9 χμ Ν της Ρόδου
﻿2000/08/27 03:31:19,36.00,27.98,5,4.0,53.6 χμ ΝΝΔ της Ρόδου
﻿2000/08/22 18:33:01,35.97,28.00,5,4.1,56.0 χμ ΝΝΔ της Ρόδου
﻿2000/08/06 12:20:21,35.54,27.70,2,4.1,52.1 χμ ΑΝΑ της Καρπάθου
﻿2000/08/04 10:57:36,36.02,27.97,5,4.4,52.0 χμ ΝΝΔ της Ρόδου
﻿2000/07/27 18:00:49,35.46,27.44,8,4.0,35.2 χμ ΝΑ της Καρπάθου
﻿2000/06/17 22:29:28,35.29,27.20,5,4.5,42.1 χμ Ν της Καρπάθου
﻿2000/06/17 11:40:55,35.29,27.25,5,4.7,42.9 χμ ΝΝΑ της Καρπάθου
﻿2000/06/15 16:10:20,35.28,27.05,4,4.5,43.8 χμ ΝΝΔ της Καρπάθου
﻿2000/06/13 05:34:44,35.24,26.69,15,4.1,62.8 χμ ΝΔ της Καρπάθου
﻿2000/03/27 15:41:57,35.75,27.00,5,4.2,16.1 χμ ΒΔ της Καρπάθου
﻿2000/01/31 07:34:06,35.44,27.21,27,4.7,25.8 χμ ΝΝΑ της Καρπάθου
﻿1999/12/21 22:56:58,35.41,27.72,18,4.3,59.3 χμ ΑΝΑ της Καρπάθου
﻿1999/10/24 01:22:15,35.38,27.81,5,4.7,68.1 χμ ΑΝΑ της Καρπάθου
﻿1999/10/13 18:12:29,35.50,27.88,56,4.3,69.0 χμ ΑΝΑ της Καρπάθου
﻿1999/08/17 14:13:54,35.55,26.78,24,4.0,35.4 χμ ΔΝΔ της Καρπάθου
﻿1999/08/11 01:29:37,36.36,28.09,38,4.0,14.9 χμ ΝΔ της Ρόδου
﻿1999/06/20 08:01:09,36.26,27.52,16,4.2,66.0 χμ ΔΝΔ της Ρόδου
﻿1999/06/13 17:26:34,36.30,27.07,8,4.2,68.8 χμ ΝΝΔ της Κω
﻿1999/03/27 16:19:18,36.21,27.28,5,4.0,61.7 χμ ΒΒΑ της Καρπάθου
﻿1999/03/12 03:59:40,35.81,27.01,5,4.1,20.1 χμ ΒΔ της Καρπάθου
﻿1999/02/27 19:10:27,35.67,26.90,45,4.5,22.1 χμ Δ της Καρπάθου
﻿1999/01/20 02:45:20,35.37,27.91,5,4.4,76.7 χμ ΑΝΑ της Καρπάθου
﻿1998/11/25 20:59:53,35.48,26.99,3,4.0,25.0 χμ ΝΔ της Καρπάθου
﻿1998/11/01 05:13:28,36.07,27.43,10,4.0,51.7 χμ ΒΒΑ της Καρπάθου
﻿1998/10/30 13:15:48,36.32,27.08,11,4.0,66.4 χμ ΝΝΔ της Κω
﻿1998/09/28 16:53:12,35.58,27.23,10,4.0,12.3 χμ ΝΑ της Καρπάθου
﻿1998/09/22 22:48:31,35.48,27.35,3,4.2,27.8 χμ ΝΑ της Καρπάθου
﻿1998/08/31 14:48:24,36.04,26.89,5,4.4,47.5 χμ ΒΒΔ της Καρπάθου
﻿1998/06/12 09:19:51,35.50,26.89,26,4.2,29.5 χμ ΝΔ της Καρπάθου
﻿1998/05/04 16:46:00,36.22,28.13,40,4.0,25.9 χμ ΝΝΔ της Ρόδου
﻿1998/04/02 01:59:01,36.12,27.29,5,4.0,52.1 χμ ΒΒΑ της Καρπάθου
﻿1998/04/01 01:13:14,36.11,27.30,8,4.2,51.3 χμ ΒΒΑ της Καρπάθου
﻿1998/03/07 22:14:40,35.30,27.79,21,4.0,71.2 χμ ΝΑ της Καρπάθου
﻿1998/03/07 11:07:28,36.10,27.30,8,4.5,50.2 χμ ΒΒΑ της Καρπάθου
﻿1998/02/24 15:11:42,36.42,28.19,20,4.6,3.7 χμ ΝΔ της Ρόδου
﻿1998/02/17 04:58:20,35.48,26.86,5,4.1,33.1 χμ ΝΔ της Καρπάθου
﻿1998/01/18 13:34:44,36.07,27.49,19,4.0,54.6 χμ ΒΑ της Καρπάθου
﻿1998/01/16 20:31:39,35.47,27.51,5,4.3,39.6 χμ ΑΝΑ της Καρπάθου
﻿1997/12/25 22:43:48,36.12,27.59,5,4.0,64.5 χμ ΒΑ της Καρπάθου
﻿1997/11/17 18:28:45,35.54,27.60,5,4.2,43.5 χμ ΑΝΑ της Καρπάθου
﻿1997/11/10 12:02:56,35.37,27.72,5,4.3,61.6 χμ ΑΝΑ της Καρπάθου
﻿1997/11/10 11:03:39,35.74,27.23,5,4.0,11.2 χμ ΒΑ της Καρπάθου
﻿1997/11/09 17:42:55,35.89,26.96,5,4.0,30.0 χμ ΒΔ της Καρπάθου
﻿1997/11/07 04:28:34,35.36,27.21,33,4.1,34.5 χμ Ν της Καρπάθου
﻿1997/11/05 23:15:37,35.24,26.87,5,4.0,53.5 χμ ΝΝΔ της Καρπάθου
﻿1997/10/26 16:43:53,35.79,27.50,40,4.0,34.9 χμ ΑΒΑ της Καρπάθου
﻿1997/10/23 17:22:53,35.61,27.81,5,4.1,60.4 χμ Α της Καρπάθου
﻿1997/10/09 18:26:10,36.34,27.07,2,4.0,64.6 χμ ΝΝΔ της Κω
﻿1997/09/08 01:17:27,35.39,27.40,5,4.3,38.4 χμ ΝΑ της Καρπάθου
﻿1997/08/21 20:29:27,36.42,27.26,5,4.2,52.7 χμ Ν της Κω
﻿1997/08/09 06:47:08,36.03,26.94,20,4.3,44.5 χμ ΒΒΔ της Καρπάθου
﻿1997/08/08 23:14:43,36.04,27.11,36,4.0,41.7 χμ Β της Καρπάθου
﻿1997/08/08 08:40:04,36.41,27.06,5,4.2,57.5 χμ ΝΝΔ της Κω
﻿1997/07/27 03:42:24,36.30,27.64,5,4.0,54.5 χμ ΔΝΔ της Ρόδου
﻿1997/07/18 01:45:23,36.34,28.15,18,4.1,13.0 χμ ΝΝΔ της Ρόδου
﻿1997/07/10 23:56:43,35.89,26.88,2,4.0,34.5 χμ ΒΔ της Καρπάθου
﻿1997/07/10 01:21:35,35.84,27.95,5,4.1,71.1 χμ ΝΝΔ της Ρόδου
﻿1997/06/24 05:47:48,35.94,26.92,10,4.1,36.6 χμ ΒΒΔ της Καρπάθου
