﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1991/11/28 11:42:46,34.74,23.91,1,4.0,86.2 χμ ΝΔ του Ρεθύμνου
﻿1990/05/27 15:33:27,34.70,23.96,1,4.3,87.4 χμ ΝΝΔ του Ρεθύμνου
﻿1989/09/30 14:53:36,34.99,24.01,33,4.6,58.1 χμ Ν των Χανίων
﻿1989/07/07 22:18:02,34.68,23.81,1,4.0,94.4 χμ ΝΝΔ των Χανίων
﻿1987/09/12 22:01:03,35.47,23.75,34,4.3,24.5 χμ Δ των Χανίων
﻿1987/04/12 02:47:23,35.51,23.51,67,4.9,45.8 χμ Δ των Χανίων
﻿1986/11/23 09:50:28,34.74,23.68,16,4.0,91.1 χμ ΝΝΔ των Χανίων
﻿1986/11/19 23:36:03,35.05,23.91,1,4.2,52.3 χμ Ν των Χανίων
﻿1985/10/30 02:44:41,34.81,23.80,6,4.1,80.5 χμ ΝΝΔ των Χανίων
﻿1985/02/09 01:57:54,34.71,23.96,20,4.0,86.4 χμ ΝΝΔ του Ρεθύμνου
﻿1984/03/13 20:35:09,34.92,23.74,62,4.7,70.4 χμ ΝΝΔ των Χανίων
﻿1984/02/19 05:03:54,35.10,23.87,58,4.0,47.7 χμ ΝΝΔ των Χανίων
﻿1984/01/23 07:38:22,35.06,23.63,62,4.0,61.3 χμ ΝΔ των Χανίων
﻿1981/11/18 08:52:24,34.70,24.00,10,4.1,85.5 χμ ΝΝΔ του Ρεθύμνου
﻿1980/12/11 11:55:05,34.70,24.00,10,4.4,85.5 χμ ΝΝΔ του Ρεθύμνου
﻿1980/12/03 06:53:41,35.40,23.80,10,4.0,23.2 χμ ΔΝΔ των Χανίων
﻿1980/10/31 10:29:25,34.70,23.60,10,4.4,97.9 χμ ΝΝΔ των Χανίων
﻿1979/05/18 15:09:02,34.90,23.50,10,4.4,82.6 χμ ΝΔ των Χανίων
﻿1978/01/28 03:29:36,34.90,23.80,10,4.6,70.8 χμ ΝΝΔ των Χανίων
﻿1977/07/25 22:28:57,35.35,23.80,14,4.2,26.6 χμ ΝΔ των Χανίων
﻿1976/06/21 10:59:16,34.70,23.90,2,4.2,90.4 χμ ΝΔ του Ρεθύμνου
﻿1976/06/10 05:55:18,35.00,23.50,50,4.0,73.7 χμ ΝΔ των Χανίων
﻿1976/01/14 18:14:31,34.80,24.00,10,4.1,76.0 χμ ΝΔ του Ρεθύμνου
﻿1975/01/25 00:15:32,34.70,24.00,10,4.2,85.5 χμ ΝΝΔ του Ρεθύμνου
﻿1975/01/18 04:10:05,35.60,23.50,50,4.0,47.6 χμ ΔΒΔ των Χανίων
﻿1975/01/11 18:06:51,34.70,23.60,10,4.0,97.9 χμ ΝΝΔ των Χανίων
﻿1975/01/09 18:53:42,34.80,23.80,10,4.4,81.6 χμ ΝΝΔ των Χανίων
﻿1974/10/25 11:43:43,35.50,23.50,10,4.8,46.7 χμ Δ των Χανίων
﻿1974/09/28 01:35:01,35.30,23.80,10,4.0,30.6 χμ ΝΔ των Χανίων
﻿1973/11/29 10:57:42,35.20,23.60,10,5.5,51.2 χμ ΝΔ των Χανίων
﻿1973/02/11 09:03:16,35.60,23.60,10,4.0,38.8 χμ ΔΒΔ των Χανίων
﻿1972/05/04 21:40:05,35.30,23.60,50,6.1,44.4 χμ ΔΝΔ των Χανίων
﻿1972/01/12 13:51:21,35.10,23.50,50,4.6,65.5 χμ ΝΔ των Χανίων
﻿1971/12/17 02:06:06,35.00,24.00,50,4.3,57.0 χμ Ν των Χανίων
﻿1971/10/21 22:50:39,35.00,24.00,10,4.0,57.0 χμ Ν των Χανίων
﻿1968/11/10 12:50:45,35.00,23.80,10,4.0,60.2 χμ ΝΝΔ των Χανίων
﻿1968/01/04 19:40:47,34.70,23.50,10,4.0,101.8 χμ ΝΝΔ των Χανίων
﻿1966/04/14 18:51:43,34.70,23.80,10,4.3,92.4 χμ ΝΝΔ των Χανίων
﻿1966/01/18 21:20:03,35.20,23.70,50,4.1,45.0 χμ ΝΔ των Χανίων
