﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1981/02/25 06:59:37,38.20,23.00,10,4.3,28.4 χμ ΝΝΑ της Λειβαδιάς
﻿1981/02/25 06:08:41,38.20,23.10,10,4.1,32.6 χμ ΒΒΑ της Κορίνθου
﻿1981/02/25 05:09:58,38.20,23.10,10,4.9,32.6 χμ ΒΒΑ της Κορίνθου
﻿1981/02/25 05:08:13,38.20,23.10,10,5.1,32.6 χμ ΒΒΑ της Κορίνθου
﻿1981/02/25 04:30:17,38.30,23.10,10,4.2,24.8 χμ ΝΑ της Λειβαδιάς
﻿1981/02/25 02:35:50,38.20,23.00,10,5.9,28.4 χμ ΝΝΑ της Λειβαδιάς
﻿1981/02/25 01:57:53,38.10,23.00,10,5.2,19.0 χμ ΒΒΑ της Κορίνθου
﻿1981/02/25 01:15:32,38.00,23.00,10,4.0,9.1 χμ ΒΑ της Κορίνθου
﻿1981/02/24 23:17:17,38.20,23.00,10,4.1,28.4 χμ ΝΝΑ της Λειβαδιάς
﻿1981/02/24 22:29:40,38.10,23.00,10,4.0,19.0 χμ ΒΒΑ της Κορίνθου
﻿1981/02/24 21:53:28,38.20,23.00,10,4.0,28.4 χμ ΝΝΑ της Λειβαδιάς
﻿1981/02/24 21:35:05,38.20,23.00,10,4.0,28.4 χμ ΝΝΑ της Λειβαδιάς
﻿1981/02/24 21:04:00,38.10,23.00,10,4.0,19.0 χμ ΒΒΑ της Κορίνθου
﻿1981/02/24 20:53:36,38.14,23.00,10,6.3,23.3 χμ ΒΒΑ της Κορίνθου
﻿1980/04/24 19:33:40,38.20,23.20,10,4.3,37.4 χμ ΒΑ της Κορίνθου
﻿1980/02/28 23:45:15,38.30,23.20,10,4.3,32.2 χμ ΑΝΑ της Λειβαδιάς
﻿1965/04/03 05:19:21,38.11,23.70,10,4.6,40.3 χμ ΝΝΑ της Χαλκίδας
﻿1964/07/17 02:34:28,38.00,23.50,150,5.8,50.3 χμ Α της Κορίνθου
