﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿2013/12/11 13:00:53,39.01,22.29,21,4.2,17.4 χμ ΒΔ της Λαμίας
﻿2013/11/22 15:12:03,39.05,22.41,21,4.2,16.8 χμ Β της Λαμίας
﻿2013/09/17 07:39:44,38.70,22.73,13,4.0,24.0 χμ ΔΒΔ της Αταλάντης
﻿2013/09/16 15:01:14,38.72,22.74,17,4.9,23.8 χμ ΔΒΔ της Αταλάντης
﻿2013/09/16 14:42:39,38.70,22.73,20,4.5,24.0 χμ ΔΒΔ της Αταλάντης
﻿2013/08/18 16:39:21,38.70,22.72,13,4.0,24.8 χμ ΔΒΔ της Αταλάντης
﻿2013/08/18 10:42:54,38.70,22.72,14,4.0,24.8 χμ ΔΒΔ της Αταλάντης
﻿2013/08/09 13:10:10,38.69,22.65,17,4.7,30.0 χμ ΝΑ της Λαμίας
﻿2013/08/09 11:49:56,38.69,22.68,9,4.6,28.0 χμ Δ της Αταλάντης
﻿2013/08/09 11:49:23,38.70,22.71,19,4.8,25.7 χμ ΔΒΔ της Αταλάντης
﻿2013/08/07 13:44:32,38.69,22.66,15,4.7,29.8 χμ Δ της Αταλάντης
﻿2013/08/07 09:56:35,38.70,22.69,14,4.0,27.4 χμ ΔΒΔ της Αταλάντης
﻿2013/08/07 09:06:51,38.70,22.68,8,5.2,28.2 χμ Δ της Αταλάντης
﻿2013/08/07 09:02:45,38.70,22.67,14,4.3,29.1 χμ Δ της Αταλάντης
﻿2012/10/26 23:16:44,38.96,22.91,26,4.6,35.2 χμ ΒΒΔ της Αταλάντης
﻿2012/04/25 10:34:10,38.42,22.00,16,4.3,20.4 χμ ΒΒΔ του Αιγίου
﻿2012/03/15 05:40:58,38.69,21.30,15,4.4,37.4 χμ ΒΒΔ του Μεσολογγίου
﻿2011/11/10 17:25:39,38.42,21.83,19,4.6,21.2 χμ ΒΒΑ της Πάτρας
﻿2011/08/07 14:35:33,38.39,21.83,20,4.8,18.2 χμ ΒΒΑ της Πάτρας
﻿2011/02/11 17:56:55,38.39,21.80,16,4.1,17.2 χμ ΒΒΑ της Πάτρας
﻿2010/10/23 10:32:45,38.73,21.99,22,4.1,23.6 χμ ΑΝΑ του Καρπενησίου
﻿2010/08/03 07:40:04,38.87,21.40,22,4.1,29.9 χμ ΔΒΔ του Καρπενησίου
﻿2010/04/04 22:05:56,38.42,22.32,17,4.1,12.6 χμ ΝΝΔ της Αμφισσας
﻿2010/03/08 13:12:02,38.38,22.09,15,4.2,14.6 χμ Β του Αιγίου
﻿2010/01/22 10:59:15,38.40,21.92,16,4.2,22.0 χμ ΒΔ του Αιγίου
﻿2010/01/22 10:53:32,38.41,21.92,18,4.1,22.8 χμ ΒΔ του Αιγίου
﻿2010/01/22 00:50:13,38.43,22.02,16,4.2,20.9 χμ ΒΒΔ του Αιγίου
﻿2010/01/22 00:46:56,38.42,21.97,12,5.1,21.4 χμ ΒΒΔ του Αιγίου
﻿2010/01/18 20:36:56,38.43,21.99,10,4.0,21.7 χμ ΒΒΔ του Αιγίου
﻿2010/01/18 15:56:09,38.41,21.95,20,5.2,21.3 χμ ΒΒΔ του Αιγίου
﻿2009/12/04 09:34:16,38.88,21.91,18,4.3,17.7 χμ ΑΒΑ του Καρπενησίου
﻿2009/09/16 07:12:59,39.00,22.16,24,4.3,26.1 χμ ΔΒΔ της Λαμίας
﻿2008/12/13 11:52:51,38.74,22.57,25,4.0,21.4 χμ ΝΝΑ της Λαμίας
﻿2008/12/13 08:27:19,38.72,22.57,24,5.2,23.3 χμ ΝΝΑ της Λαμίας
﻿2008/10/25 14:36:24,38.78,21.91,20,4.1,15.5 χμ Α του Καρπενησίου
﻿2008/06/25 20:59:42,38.73,22.87,21,4.5,14.2 χμ ΒΔ της Αταλάντης
﻿2007/06/05 11:50:19,38.54,21.62,21,4.7,25.2 χμ ΒΑ του Μεσολογγίου
﻿2007/04/15 02:16:32,38.56,21.58,17,4.0,25.0 χμ ΒΒΑ του Μεσολογγίου
﻿2007/04/10 10:41:00,38.54,21.60,14,4.8,24.1 χμ ΒΑ του Μεσολογγίου
﻿2007/04/10 07:15:41,38.52,21.59,21,4.6,21.9 χμ ΒΑ του Μεσολογγίου
﻿2007/04/10 07:14:12,38.55,21.56,10,4.2,23.1 χμ ΒΒΑ του Μεσολογγίου
﻿2007/04/10 07:13:04,38.53,21.66,10,4.4,26.9 χμ ΒΑ του Μεσολογγίου
﻿2007/04/10 03:17:55,38.55,21.65,22,4.7,27.8 χμ ΒΑ του Μεσολογγίου
﻿2007/04/09 23:27:15,38.51,21.62,19,4.1,22.8 χμ ΒΑ του Μεσολογγίου
﻿2007/03/20 16:54:42,38.74,22.80,17,4.6,19.9 χμ ΔΒΔ της Αταλάντης
﻿2006/06/17 02:20:23,38.71,22.77,19,4.0,20.9 χμ ΔΒΔ της Αταλάντης
﻿2004/12/30 07:35:35,39.12,22.29,98,4.3,27.4 χμ ΒΒΔ της Λαμίας
﻿2004/12/18 01:27:17,38.69,22.74,17,4.0,22.9 χμ Δ της Αταλάντης
﻿2004/12/17 18:45:32,38.71,22.74,15,4.3,23.4 χμ ΔΒΔ της Αταλάντης
﻿2004/08/26 08:08:14,38.61,22.19,13,4.0,18.5 χμ ΔΒΔ της Αμφισσας
﻿2004/02/17 08:54:08,38.60,21.62,12,4.0,24.3 χμ ΝΝΔ του Καρπενησίου
﻿2003/11/18 18:32:16,38.41,22.00,13,4.1,19.3 χμ ΒΒΔ του Αιγίου
﻿2003/01/10 03:00:56,38.72,22.80,15,4.2,18.9 χμ ΔΒΔ της Αταλάντης
﻿2001/05/19 03:11:16,39.16,22.57,5,4.3,31.2 χμ ΒΒΑ της Λαμίας
﻿2000/04/27 19:03:45,38.37,22.10,5,4.6,13.6 χμ Β του Αιγίου
﻿2000/03/08 09:57:25,38.38,21.82,5,4.2,16.8 χμ ΒΒΑ της Πάτρας
﻿1999/06/29 15:09:59,38.40,22.05,5,4.4,17.1 χμ Β του Αιγίου
﻿1997/10/21 17:57:45,38.98,22.11,5,4.2,29.3 χμ ΔΒΔ της Λαμίας
﻿1997/03/09 11:36:32,38.84,21.55,5,4.0,16.5 χμ ΔΒΔ του Καρπενησίου
﻿1996/02/28 13:17:00,38.54,22.62,1,4.4,21.5 χμ Α της Αμφισσας
﻿1995/07/10 18:12:39,38.40,22.08,17,4.0,16.8 χμ Β του Αιγίου
﻿1995/07/09 02:12:23,38.40,22.09,5,4.0,16.8 χμ Β του Αιγίου
﻿1995/07/05 18:24:38,38.38,22.10,5,4.2,14.7 χμ Β του Αιγίου
﻿1995/06/15 15:06:32,38.86,22.23,5,4.0,18.2 χμ ΔΝΔ της Λαμίας
﻿1995/06/15 00:15:51,38.37,22.15,26,5.6,14.7 χμ ΒΒΑ του Αιγίου
﻿1995/05/28 19:56:41,38.38,21.96,5,4.1,18.1 χμ ΒΔ του Αιγίου
﻿1993/11/04 05:18:36,38.37,21.94,5,4.6,18.3 χμ ΒΔ του Αιγίου
﻿1993/02/16 00:43:08,38.47,21.48,1,4.0,12.1 χμ ΒΒΑ του Μεσολογγίου
﻿1991/06/16 17:21:06,38.38,21.81,12,4.3,16.5 χμ ΒΒΑ της Πάτρας
﻿1990/10/24 16:15:17,38.38,21.41,1,4.1,2.1 χμ ΒΔ του Μεσολογγίου
﻿1990/05/17 08:44:05,38.39,22.22,33,4.5,19.8 χμ ΒΑ του Αιγίου
﻿1990/04/09 04:56:39,38.85,21.92,1,4.0,17.1 χμ ΑΒΑ του Καρπενησίου
﻿1989/02/17 02:24:05,38.70,22.62,17,4.2,27.5 χμ ΝΑ της Λαμίας
﻿1985/09/21 10:13:09,39.02,22.13,41,4.4,29.4 χμ ΔΒΔ της Λαμίας
﻿1985/09/04 09:48:25,38.50,21.50,25,4.2,15.8 χμ ΒΒΑ του Μεσολογγίου
﻿1984/07/24 14:50:33,38.83,21.83,11,4.3,9.0 χμ ΑΒΑ του Καρπενησίου
﻿1984/04/18 04:39:38,38.83,21.98,24,4.1,21.6 χμ Α του Καρπενησίου
﻿1983/09/19 01:29:58,38.81,22.45,19,4.1,10.1 χμ Ν της Λαμίας
﻿1983/09/19 01:18:14,38.73,22.33,23,4.6,20.9 χμ ΝΝΔ της Λαμίας
﻿1983/09/11 10:50:00,38.75,22.42,18,4.0,16.7 χμ Ν της Λαμίας
﻿1982/07/17 18:24:53,38.70,22.10,10,4.1,30.7 χμ ΒΔ της Αμφισσας
﻿1982/01/09 08:16:31,38.50,21.90,10,4.2,31.9 χμ ΒΒΑ της Πάτρας
﻿1982/01/09 07:59:41,38.50,21.90,10,4.0,31.9 χμ ΒΒΑ της Πάτρας
﻿1981/04/14 14:00:37,38.50,22.10,10,4.4,23.9 χμ Δ της Αμφισσας
﻿1978/09/01 22:46:14,39.10,21.50,33,4.3,39.0 χμ ΒΒΔ του Καρπενησίου
﻿1978/04/27 08:33:27,39.00,21.90,33,4.5,26.5 χμ ΒΒΑ του Καρπενησίου
﻿1978/03/20 07:14:40,38.80,22.90,10,4.1,18.7 χμ ΒΒΔ της Αταλάντης
﻿1977/12/29 16:52:55,38.50,22.30,10,4.7,6.9 χμ ΔΝΔ της Αμφισσας
﻿1976/06/20 04:51:13,38.40,21.90,17,4.3,22.5 χμ ΒΑ της Πάτρας
﻿1976/01/03 15:03:49,38.50,21.70,10,4.0,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1976/01/03 13:16:25,38.50,21.60,10,4.1,20.8 χμ ΒΑ του Μεσολογγίου
﻿1976/01/02 22:44:42,38.50,21.70,10,4.1,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1976/01/01 00:04:04,38.50,21.70,10,4.3,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1975/12/31 14:53:37,38.40,21.60,10,4.0,15.3 χμ ΑΒΑ του Μεσολογγίου
﻿1975/12/31 13:51:16,38.50,21.70,10,4.3,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1975/12/31 09:45:44,38.50,21.70,10,5.1,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1975/12/21 16:07:52,38.40,21.70,10,5.1,17.6 χμ Β της Πάτρας
﻿1975/09/13 14:30:37,38.50,22.10,10,4.3,23.9 χμ Δ της Αμφισσας
﻿1975/07/25 19:17:09,38.40,21.70,10,4.6,17.6 χμ Β της Πάτρας
﻿1975/06/30 18:40:28,38.40,21.60,10,4.0,15.3 χμ ΑΒΑ του Μεσολογγίου
﻿1975/06/30 13:26:55,38.40,21.70,10,5.4,17.6 χμ Β της Πάτρας
﻿1975/06/29 17:36:52,38.40,21.60,10,4.0,15.3 χμ ΑΒΑ του Μεσολογγίου
﻿1974/12/02 23:09:28,38.40,22.20,10,4.1,19.7 χμ ΒΒΑ του Αιγίου
﻿1974/12/02 23:02:15,38.40,22.20,10,4.6,19.7 χμ ΒΒΑ του Αιγίου
﻿1972/11/24 01:35:22,38.90,22.10,10,4.1,28.8 χμ Α της Λαμίας
﻿1971/09/11 02:03:11,38.80,22.20,10,4.0,23.1 χμ ΔΝΔ της Λαμίας
﻿1970/11/30 09:48:59,39.10,21.90,10,4.3,29.6 χμ Ν της Καρδίτσας
﻿1970/08/18 17:40:15,39.00,21.90,10,4.1,26.5 χμ ΒΒΑ του Καρπενησίου
﻿1970/05/08 18:30:39,38.60,22.30,10,4.0,10.5 χμ ΒΔ της Αμφισσας
﻿1970/02/17 04:51:03,39.10,21.40,10,4.1,36.4 χμ Α της Αρτας
﻿1969/08/13 04:06:01,38.50,21.70,10,4.4,27.7 χμ ΑΒΑ του Μεσολογγίου
﻿1969/07/03 09:41:59,38.50,22.00,10,4.0,28.9 χμ ΒΒΔ του Αιγίου
﻿1969/05/16 07:27:01,38.90,21.70,10,4.3,11.5 χμ ΒΒΔ του Καρπενησίου
﻿1969/04/14 05:11:40,38.80,21.90,10,4.0,14.4 χμ Δ του Καρπενησίου
﻿1968/12/10 11:28:32,39.00,21.40,10,4.5,36.4 χμ ΒΔ του Καρπενησίου
﻿1968/08/04 00:53:05,38.90,22.20,50,4.1,20.2 χμ Α της Λαμίας
﻿1968/07/24 20:56:17,38.40,21.80,10,4.1,18.2 χμ ΒΒΑ της Πάτρας
﻿1967/10/13 19:28:45,38.90,21.60,10,4.0,16.0 χμ ΒΔ του Καρπενησίου
﻿1967/09/08 09:51:40,38.90,21.50,10,4.0,23.1 χμ ΔΒΔ του Καρπενησίου
﻿1967/01/04 05:58:51,38.40,21.80,10,5.3,18.2 χμ ΒΒΑ της Πάτρας
﻿1966/09/05 22:34:09,38.40,21.60,10,4.3,15.3 χμ ΑΒΑ του Μεσολογγίου
﻿1966/08/11 04:34:12,38.80,21.70,10,4.2,2.9 χμ Α του Καρπενησίου
﻿1966/07/24 01:32:48,38.90,22.00,10,4.4,25.6 χμ ΑΒΑ του Καρπενησίου
﻿1966/07/20 10:16:02,39.00,21.50,10,4.1,30.0 χμ ΒΔ του Καρπενησίου
﻿1966/07/15 23:50:07,38.90,21.45,10,4.2,26.9 χμ ΔΒΔ του Καρπενησίου
﻿1966/06/24 22:34:24,38.70,21.60,10,4.4,16.0 χμ ΝΔ του Καρπενησίου
﻿1966/06/11 10:21:52,38.80,21.50,10,4.2,20.2 χμ Α του Καρπενησίου
﻿1966/04/18 09:59:15,39.00,21.50,10,4.3,30.0 χμ ΒΔ του Καρπενησίου
﻿1966/03/13 19:35:49,39.00,21.60,10,4.4,25.1 χμ ΒΒΔ του Καρπενησίου
﻿1966/02/05 02:57:58,39.00,21.90,10,5.2,26.5 χμ ΒΒΑ του Καρπενησίου
﻿1966/02/05 02:01:42,39.10,21.60,10,5.9,35.3 χμ ΒΒΔ του Καρπενησίου
﻿1966/01/31 09:54:54,39.10,21.30,10,4.0,28.0 χμ ΑΝΑ της Αρτας
﻿1965/10/28 04:27:10,38.40,22.50,10,4.1,17.8 χμ ΝΑ της Αμφισσας
﻿1965/07/06 06:22:39,38.40,22.30,10,4.1,15.3 χμ ΝΝΔ της Αμφισσας
﻿1965/03/31 12:01:06,38.50,21.75,10,5.1,28.4 χμ Β της Πάτρας
﻿1964/10/16 11:22:04,38.50,22.25,10,4.7,11.1 χμ ΔΝΔ της Αμφισσας
﻿1964/04/21 08:14:40,38.50,22.25,10,4.5,11.1 χμ ΔΝΔ της Αμφισσας
