﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1994/07/22 22:22:53,40.57,26.77,24,4.1,81.5 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1994/07/20 15:56:37,40.26,25.49,5,4.1,23.9 χμ Ν της Σαμοθράκης
﻿1994/06/20 01:36:19,40.54,27.19,33,4.2,116.1 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1994/03/10 15:41:47,40.33,25.36,37,4.2,21.0 χμ ΝΔ της Σαμοθράκης
﻿1993/09/02 21:03:42,40.21,27.28,10,4.1,138.3 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1993/03/18 07:51:51,40.26,26.65,1,4.3,92.5 χμ ΝΑ της Αλεξανδρούπολης
﻿1993/03/18 07:19:42,40.44,27.72,1,4.3,162.2 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1991/10/12 16:32:39,40.21,25.62,25,4.4,30.4 χμ ΝΝΑ της Σαμοθράκης
﻿1991/05/28 18:26:50,40.56,26.44,29,4.3,57.4 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1991/02/12 09:55:03,40.83,28.72,39,5.0,239.4 χμ Α της Αλεξανδρούπολης
﻿1990/06/10 11:36:57,41.00,28.36,35,4.5,209.5 χμ Α της Αλεξανδρούπολης
﻿1989/09/05 06:52:32,40.15,25.07,20,4.9,30.1 χμ ΒΒΔ της Λήμνου
﻿1988/05/30 17:36:43,40.80,26.33,30,4.2,38.7 χμ Α της Αλεξανδρούπολης
﻿1988/05/30 16:47:00,40.40,25.78,1,4.4,23.3 χμ ΑΝΑ της Σαμοθράκης
﻿1988/04/24 20:49:36,40.84,28.20,40,4.9,195.6 χμ Α της Αλεξανδρούπολης
﻿1987/10/27 03:15:32,40.56,28.48,43,4.7,221.9 χμ Α της Αλεξανδρούπολης
﻿1987/08/08 22:15:19,40.22,25.02,24,4.8,39.0 χμ ΒΒΔ της Λήμνου
﻿1987/04/24 16:34:23,41.01,26.66,1,4.0,68.4 χμ ΑΒΑ της Αλεξανδρούπολης
﻿1986/11/03 18:44:05,40.31,25.26,36,4.0,28.7 χμ ΝΔ της Σαμοθράκης
﻿1986/10/26 04:49:31,40.75,28.99,32,4.6,262.5 χμ Α της Αλεξανδρούπολης
﻿1986/09/12 10:34:54,40.20,27.21,5,4.0,133.9 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1986/06/27 18:33:37,40.89,28.28,10,4.4,202.3 χμ Α της Αλεξανδρούπολης
﻿1986/02/01 02:56:58,40.64,27.16,5,4.2,110.7 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1985/12/19 14:34:57,40.22,27.21,5,4.1,132.7 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1985/04/27 12:33:04,40.85,27.53,5,4.6,139.3 χμ Α της Αλεξανδρούπολης
﻿1985/01/05 22:20:42,40.85,25.40,5,4.3,30.3 χμ Ν της Κομοτηνής
﻿1984/11/20 09:49:35,40.33,24.95,22,4.0,51.0 χμ ΔΝΔ της Σαμοθράκης
﻿1984/07/29 22:22:26,40.49,26.10,51,4.3,44.1 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1984/07/29 09:48:22,40.47,26.03,27,4.6,43.0 χμ Α της Σαμοθράκης
﻿1984/07/29 02:21:14,40.33,25.89,53,4.3,35.0 χμ ΑΝΑ της Σαμοθράκης
﻿1984/07/29 01:58:41,40.52,26.15,41,4.9,43.2 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1984/06/23 21:10:58,40.74,25.72,30,4.0,17.7 χμ ΝΔ της Αλεξανδρούπολης
﻿1983/12/18 05:00:11,40.49,25.42,17,4.1,8.8 χμ ΔΒΔ της Σαμοθράκης
﻿1983/12/09 02:55:17,41.09,25.95,30,4.3,27.7 χμ ΒΒΑ της Αλεξανδρούπολης
﻿1983/10/11 05:14:00,40.69,25.77,42,4.0,19.6 χμ ΝΝΔ της Αλεξανδρούπολης
﻿1983/10/11 05:08:18,40.66,25.68,18,4.2,24.7 χμ ΒΒΑ της Σαμοθράκης
﻿1983/10/10 10:16:57,40.44,25.43,8,5.4,8.6 χμ ΔΝΔ της Σαμοθράκης
﻿1983/09/01 05:47:37,40.58,25.19,16,4.0,30.5 χμ ΔΒΔ της Σαμοθράκης
﻿1983/08/24 19:53:38,40.47,25.08,6,4.0,37.4 χμ Δ της Σαμοθράκης
﻿1983/08/18 13:10:52,40.43,24.94,12,4.1,43.3 χμ ΝΝΑ της Θάσου
﻿1983/08/17 11:26:29,40.35,25.05,7,4.4,42.3 χμ ΔΝΔ της Σαμοθράκης
﻿1983/08/08 08:09:29,40.39,25.51,5,5.1,9.3 χμ Ν της Σαμοθράκης
﻿1983/08/08 02:41:32,40.90,25.21,6,4.1,29.3 χμ ΝΝΔ της Κομοτηνής
﻿1983/07/08 02:55:00,40.32,27.27,17,4.2,131.6 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1983/07/05 17:30:46,40.20,27.21,41,4.4,133.9 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1983/07/05 12:01:30,40.27,27.13,35,5.9,124.0 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1983/03/12 04:10:56,40.39,24.94,16,4.0,47.3 χμ ΝΝΑ της Θάσου
﻿1983/03/11 22:55:50,40.44,24.98,38,4.2,44.0 χμ ΝΝΑ της Θάσου
﻿1982/11/14 09:08:28,40.84,25.85,41,4.1,2.2 χμ ΔΝΔ της Αλεξανδρούπολης
﻿1982/09/11 10:54:05,40.50,25.40,10,4.4,10.8 χμ ΔΒΔ της Σαμοθράκης
﻿1982/09/09 05:47:09,40.90,27.60,10,4.4,145.2 χμ Α της Αλεξανδρούπολης
﻿1982/07/27 10:23:14,40.40,28.70,10,4.6,243.6 χμ Α της Αλεξανδρούπολης
﻿1982/07/12 14:46:12,41.00,27.70,10,4.3,154.3 χμ Α της Αλεξανδρούπολης
﻿1982/06/20 13:57:09,40.40,25.40,10,4.0,13.2 χμ ΝΔ της Σαμοθράκης
﻿1982/06/09 04:13:27,40.30,29.00,10,4.8,266.8 χμ ΑΒΑ της Μυτιλήνης
﻿1982/05/23 16:23:20,40.30,28.80,10,4.2,251.8 χμ ΑΒΑ της Μυτιλήνης
﻿1982/05/20 02:42:50,40.30,28.70,10,4.5,244.5 χμ ΑΒΑ της Μυτιλήνης
﻿1981/12/26 17:53:36,40.20,28.60,10,4.8,231.6 χμ ΑΒΑ της Μυτιλήνης
﻿1981/08/28 07:18:17,40.90,28.00,10,4.3,178.8 χμ Α της Αλεξανδρούπολης
﻿1981/07/22 22:02:46,40.30,28.90,10,4.5,259.3 χμ ΑΒΑ της Μυτιλήνης
﻿1981/05/03 20:41:09,40.80,28.00,10,4.4,178.9 χμ Α της Αλεξανδρούπολης
﻿1981/03/12 04:05:58,40.80,28.10,10,4.7,187.3 χμ Α της Αλεξανδρούπολης
﻿1980/02/15 19:21:53,40.50,26.00,10,4.2,40.1 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1978/10/21 05:12:14,40.90,25.60,33,4.0,23.8 χμ ΔΒΔ της Αλεξανδρούπολης
﻿1978/09/16 22:31:07,40.40,25.70,33,4.0,17.1 χμ ΑΝΑ της Σαμοθράκης
﻿1978/06/15 00:26:40,40.90,27.70,33,4.4,153.6 χμ Α της Αλεξανδρούπολης
﻿1978/02/13 05:31:21,40.30,28.80,10,4.2,251.8 χμ ΑΒΑ της Μυτιλήνης
﻿1977/11/06 02:48:58,40.80,25.50,10,4.1,31.9 χμ Δ της Αλεξανδρούπολης
﻿1976/02/02 13:37:56,40.20,25.80,10,4.0,38.4 χμ ΝΑ της Σαμοθράκης
﻿1975/11/18 04:54:29,40.30,27.40,10,4.1,142.5 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1975/08/18 03:19:51,40.30,25.90,10,4.3,37.4 χμ ΑΝΑ της Σαμοθράκης
﻿1975/05/07 17:59:15,40.30,26.50,10,4.0,80.6 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/04/26 13:27:28,40.40,26.00,10,4.0,41.2 χμ Α της Σαμοθράκης
﻿1975/04/23 01:08:07,40.40,25.90,10,4.3,33.0 χμ ΑΝΑ της Σαμοθράκης
﻿1975/04/18 16:43:29,40.50,27.00,10,4.0,102.5 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1975/03/30 13:03:21,40.40,26.30,10,4.1,61.4 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/30 02:08:11,40.40,26.30,10,4.0,61.4 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/28 08:32:56,40.40,26.20,10,4.0,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/27 21:16:06,40.40,26.40,10,4.0,66.7 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/27 19:42:43,40.40,26.20,10,4.5,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/27 07:51:23,40.40,26.30,10,4.0,61.4 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/27 06:43:54,40.40,26.30,10,4.0,61.4 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/27 06:15:43,40.40,26.20,10,4.5,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/27 05:23:31,40.40,26.20,10,4.1,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/27 05:15:06,40.40,26.10,10,5.7,49.6 χμ Α της Σαμοθράκης
﻿1975/03/19 09:26:23,40.50,26.20,10,4.0,47.4 χμ ΝΑ της Αλεξανδρούπολης
﻿1975/03/17 05:35:14,40.40,26.20,10,5.2,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/17 05:17:46,40.40,26.20,10,5.0,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/17 05:11:11,40.40,26.20,10,4.8,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/17 02:06:36,40.40,26.20,10,4.2,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1975/03/16 08:37:14,40.40,26.20,10,4.4,56.8 χμ ΝΝΑ της Αλεξανδρούπολης
﻿1974/01/18 10:57:14,40.40,28.80,10,4.5,251.9 χμ Α της Αλεξανδρούπολης
﻿1973/07/03 16:06:14,40.70,27.40,10,4.1,129.5 χμ Α της Αλεξανδρούπολης
﻿1973/06/27 11:50:20,40.90,27.30,10,4.2,120.0 χμ Α της Αλεξανδρούπολης
﻿1973/02/11 12:57:41,40.40,28.20,10,4.0,202.5 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1972/12/30 15:21:01,40.40,25.80,10,4.2,24.9 χμ ΑΝΑ της Σαμοθράκης
﻿1972/12/25 09:13:57,40.90,27.60,10,4.2,145.2 χμ Α της Αλεξανδρούπολης
﻿1972/11/10 07:40:37,40.60,28.80,10,4.3,248.1 χμ Α της Αλεξανδρούπολης
﻿1972/04/15 15:41:22,40.40,25.60,10,4.0,10.5 χμ ΝΑ της Σαμοθράκης
﻿1972/02/28 02:04:34,40.50,28.80,10,4.4,249.7 χμ Α της Αλεξανδρούπολης
﻿1971/05/01 13:45:21,40.90,28.10,10,4.9,187.2 χμ Α της Αλεξανδρούπολης
﻿1970/10/31 04:36:36,40.30,26.30,10,4.0,68.6 χμ ΑΝΑ της Σαμοθράκης
﻿1970/09/06 17:39:11,40.30,28.40,10,4.0,221.8 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1969/12/24 08:41:32,40.70,27.60,10,4.3,146.2 χμ Α της Αλεξανδρούπολης
﻿1969/08/09 00:42:25,40.40,25.90,10,4.0,33.0 χμ ΑΝΑ της Σαμοθράκης
﻿1968/11/09 12:38:55,40.30,28.20,10,4.3,205.6 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1968/09/28 00:53:22,40.50,26.60,10,4.7,72.4 χμ ΑΝΑ της Αλεξανδρούπολης
﻿1968/05/06 09:38:51,40.20,28.10,10,4.5,195.6 χμ ΒΑ της Μυτιλήνης
﻿1967/05/09 02:39:57,40.50,25.00,10,4.1,39.5 χμ ΝΑ της Θάσου
