﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿2007/04/19 13:34:04,35.51,26.53,31,4.2,58.3 χμ ΔΝΔ της Καρπάθου
﻿2007/02/08 07:21:20,35.52,26.57,22,4.2,54.5 χμ ΔΝΔ της Καρπάθου
﻿2007/01/15 20:20:31,34.84,25.43,34,4.1,60.4 χμ ΝΝΑ του Ηρακλείου
﻿2006/11/07 04:43:04,34.65,26.56,24,4.3,124.9 χμ ΝΝΔ της Καρπάθου
﻿2006/08/16 19:17:55,34.68,26.37,40,4.2,130.3 χμ ΝΝΔ της Καρπάθου
﻿2006/08/14 02:16:12,35.44,25.38,19,4.1,26.0 χμ ΑΒΑ του Ηρακλείου
﻿2006/07/30 00:42:57,35.38,25.38,24,4.0,23.4 χμ ΑΒΑ του Ηρακλείου
﻿2006/06/26 00:51:44,35.15,26.42,22,4.3,87.2 χμ ΝΔ της Καρπάθου
﻿2006/06/10 11:18:33,35.08,26.46,15,4.3,90.0 χμ ΝΔ της Καρπάθου
﻿2006/06/10 11:08:26,35.16,26.38,6,4.3,89.3 χμ ΝΔ της Καρπάθου
﻿2006/01/22 05:35:15,35.25,26.47,75,4.2,76.7 χμ ΝΔ της Καρπάθου
﻿2005/11/26 04:51:17,34.73,25.21,44,4.5,66.6 χμ Ν του Ηρακλείου
﻿2005/11/19 17:26:33,35.42,26.08,19,4.2,86.7 χμ Α του Ηρακλείου
﻿2005/10/27 16:56:59,34.70,25.22,4,4.4,70.0 χμ Ν του Ηρακλείου
﻿2005/10/24 00:07:47,34.98,26.40,27,4.3,101.9 χμ ΝΔ της Καρπάθου
﻿2005/08/10 17:17:42,35.43,26.19,28,4.1,90.3 χμ ΔΝΔ της Καρπάθου
﻿2005/08/04 10:45:30,34.94,26.48,22,4.7,100.8 χμ ΝΔ της Καρπάθου
﻿2005/07/18 04:02:52,35.06,26.41,8,4.2,94.8 χμ ΝΔ της Καρπάθου
﻿2005/03/31 14:35:07,35.54,25.95,7,4.2,78.0 χμ ΑΒΑ του Ηρακλείου
﻿2005/03/21 05:47:04,35.50,25.95,21,4.0,76.8 χμ ΑΒΑ του Ηρακλείου
﻿2005/01/14 17:13:50,35.62,26.25,30,4.0,81.0 χμ Δ της Καρπάθου
﻿2004/08/09 04:39:32,34.99,25.97,94,4.1,84.9 χμ ΑΝΑ του Ηρακλείου
﻿2003/12/10 05:42:23,34.81,26.08,11,4.2,103.7 χμ ΑΝΑ του Ηρακλείου
﻿2003/09/07 23:09:57,34.72,25.41,34,4.0,71.9 χμ ΝΝΑ του Ηρακλείου
﻿2003/09/07 21:02:57,35.03,26.35,22,4.0,101.0 χμ ΝΔ της Καρπάθου
﻿2003/07/04 14:35:45,34.95,26.08,13,4.2,95.9 χμ ΑΝΑ του Ηρακλείου
﻿2003/05/18 02:05:12,34.84,26.12,6,4.1,104.9 χμ ΑΝΑ του Ηρακλείου
﻿2003/05/09 06:48:17,35.13,26.11,11,4.0,91.6 χμ ΑΝΑ του Ηρακλείου
﻿2003/04/09 22:46:42,35.21,26.43,29,4.1,82.3 χμ ΝΔ της Καρπάθου
﻿2002/11/16 04:45:04,34.78,26.32,26,4.0,123.8 χμ ΝΔ της Καρπάθου
﻿2002/10/12 05:58:54,35.00,26.31,21,5.1,105.9 χμ ΝΔ της Καρπάθου
﻿2002/09/22 12:09:46,34.85,25.36,11,4.1,56.8 χμ ΝΝΑ του Ηρακλείου
﻿2002/09/22 11:42:55,34.72,25.42,12,4.2,72.3 χμ ΝΝΑ του Ηρακλείου
﻿2002/08/19 12:24:58,35.37,25.70,5,4.1,51.9 χμ Α του Ηρακλείου
﻿2002/07/31 08:25:08,34.97,25.92,31,4.0,81.9 χμ ΑΝΑ του Ηρακλείου
﻿2002/07/01 01:16:24,35.03,26.58,16,4.0,87.3 χμ ΝΔ της Καρπάθου
﻿2002/06/22 22:38:35,34.89,26.58,7,4.0,100.4 χμ ΝΝΔ της Καρπάθου
﻿2002/04/21 09:20:21,35.14,26.57,12,4.0,78.3 χμ ΝΔ της Καρπάθου
﻿2002/02/27 23:24:27,35.48,25.97,10,4.0,78.0 χμ ΑΒΑ του Ηρακλείου
﻿2002/02/24 05:32:21,35.40,26.57,37,4.2,59.9 χμ ΔΝΔ της Καρπάθου
﻿2001/12/19 06:04:49,35.62,26.52,5,4.1,56.7 χμ Δ της Καρπάθου
﻿2001/12/08 17:39:01,35.06,26.39,39,4.0,96.1 χμ ΝΔ της Καρπάθου
﻿2001/11/27 14:47:35,35.40,25.98,5,4.0,77.5 χμ Α του Ηρακλείου
﻿2001/10/08 00:12:53,35.03,25.49,8,4.0,46.3 χμ ΝΑ του Ηρακλείου
﻿2001/10/02 16:54:31,34.97,25.35,5,4.0,44.2 χμ ΝΝΑ του Ηρακλείου
﻿2001/09/20 01:23:39,34.80,25.29,5,4.1,60.2 χμ ΝΝΑ του Ηρακλείου
﻿2001/09/13 15:42:56,35.46,25.99,57,4.7,79.3 χμ Α του Ηρακλείου
﻿2001/07/17 08:01:13,34.75,25.41,21,4.1,68.8 χμ ΝΝΑ του Ηρακλείου
﻿2001/05/04 17:03:26,35.38,26.47,18,4.0,68.9 χμ ΔΝΔ της Καρπάθου
﻿2001/03/10 11:28:07,35.08,26.05,11,4.3,87.9 χμ ΑΝΑ του Ηρακλείου
﻿2001/03/10 11:20:58,35.08,26.09,5,4.7,91.3 χμ ΑΝΑ του Ηρακλείου
﻿2001/02/18 04:13:31,35.26,26.60,10,4.0,66.9 χμ ΝΔ της Καρπάθου
﻿2001/01/19 21:04:40,34.93,25.42,5,4.0,51.2 χμ ΝΝΑ του Ηρακλείου
﻿2001/01/17 05:01:05,35.06,26.33,5,4.3,100.0 χμ ΝΔ της Καρπάθου
﻿2001/01/12 21:45:25,34.71,25.66,10,4.0,83.7 χμ ΝΑ του Ηρακλείου
﻿2001/01/11 01:16:07,34.75,26.29,5,4.3,123.4 χμ ΑΝΑ του Ηρακλείου
﻿2001/01/07 18:36:38,35.02,25.69,14,4.1,61.1 χμ ΑΝΑ του Ηρακλείου
﻿2001/01/06 21:27:04,34.99,25.76,12,4.1,68.3 χμ ΑΝΑ του Ηρακλείου
﻿2000/09/19 18:01:28,35.15,26.36,11,4.2,91.4 χμ ΝΔ της Καρπάθου
﻿2000/09/07 21:50:15,35.00,26.30,5,4.3,106.6 χμ ΝΔ της Καρπάθου
﻿2000/08/30 01:14:10,35.57,25.86,37,4.1,71.5 χμ ΑΒΑ του Ηρακλείου
﻿2000/07/17 12:12:29,34.68,26.46,27,4.5,126.1 χμ ΝΝΔ της Καρπάθου
﻿2000/07/15 15:18:09,34.78,25.17,5,4.0,60.7 χμ Ν του Ηρακλείου
﻿2000/05/20 02:33:56,35.42,26.58,26,4.0,58.0 χμ ΔΝΔ της Καρπάθου
﻿2000/03/31 16:52:27,34.72,25.81,5,4.0,91.4 χμ ΝΑ του Ηρακλείου
﻿2000/02/26 14:07:27,35.56,26.54,35,4.0,55.9 χμ ΔΝΔ της Καρπάθου
﻿2000/02/22 11:55:31,34.75,25.53,36,5.0,73.6 χμ ΝΝΑ του Ηρακλείου
﻿2000/01/19 00:01:56,34.83,25.43,34,4.0,61.4 χμ ΝΝΑ του Ηρακλείου
﻿2000/01/14 01:16:42,35.06,26.20,81,4.1,101.5 χμ ΑΝΑ του Ηρακλείου
﻿1999/08/09 19:24:24,35.18,26.62,56,4.1,72.0 χμ ΝΔ της Καρπάθου
﻿1999/04/26 01:50:50,34.77,25.27,54,4.3,63.0 χμ ΝΝΑ του Ηρακλείου
﻿1999/03/01 03:28:34,34.85,26.33,5,4.1,117.1 χμ ΝΔ της Καρπάθου
﻿1999/02/27 23:50:12,34.95,26.32,5,4.2,109.3 χμ ΝΔ της Καρπάθου
﻿1999/01/15 10:16:44,34.75,26.29,69,4.3,123.4 χμ ΑΝΑ του Ηρακλείου
﻿1999/01/15 06:31:36,34.72,26.02,29,4.2,105.3 χμ ΝΑ του Ηρακλείου
﻿1999/01/05 21:32:44,35.57,26.12,37,4.0,93.3 χμ Δ της Καρπάθου
﻿1998/11/10 04:31:00,35.52,26.17,7,4.1,89.6 χμ Δ της Καρπάθου
﻿1998/10/07 05:00:07,35.10,26.41,12,4.3,91.7 χμ ΝΔ της Καρπάθου
﻿1998/09/09 23:24:43,34.71,25.79,5,4.1,91.0 χμ ΝΑ του Ηρακλείου
﻿1998/08/28 16:28:31,34.98,25.84,16,4.1,75.0 χμ ΑΝΑ του Ηρακλείου
﻿1998/08/23 22:48:23,34.67,25.69,5,4.1,88.9 χμ ΝΑ του Ηρακλείου
﻿1998/07/25 07:00:19,35.08,25.84,17,4.2,70.0 χμ ΑΝΑ του Ηρακλείου
﻿1998/07/16 10:15:06,34.71,25.54,76,4.3,77.9 χμ ΝΝΑ του Ηρακλείου
﻿1998/05/31 16:26:30,34.83,26.52,5,4.0,108.9 χμ ΝΝΔ της Καρπάθου
﻿1998/05/15 14:18:39,34.85,26.32,8,4.0,117.7 χμ ΝΔ της Καρπάθου
﻿1998/05/08 03:38:22,35.44,26.16,30,4.2,92.6 χμ ΔΝΔ της Καρπάθου
﻿1998/05/05 17:39:32,35.16,25.80,14,4.0,63.5 χμ ΑΝΑ του Ηρακλείου
﻿1998/05/05 15:14:45,35.03,25.86,35,4.4,74.0 χμ ΑΝΑ του Ηρακλείου
﻿1998/05/05 14:38:13,35.03,25.88,35,4.5,75.6 χμ ΑΝΑ του Ηρακλείου
﻿1998/05/05 11:51:14,35.12,25.84,35,4.0,68.4 χμ ΑΝΑ του Ηρακλείου
﻿1997/09/16 08:35:47,34.91,26.34,37,4.1,111.4 χμ ΝΔ της Καρπάθου
﻿1997/06/27 23:55:12,35.35,25.57,5,4.0,40.0 χμ Α του Ηρακλείου
﻿1997/04/02 22:18:56,34.89,26.24,5,4.2,111.9 χμ ΑΝΑ του Ηρακλείου
﻿1997/03/20 23:50:18,35.05,25.94,15,4.5,79.7 χμ ΑΝΑ του Ηρακλείου
﻿1997/01/01 10:38:58,34.97,25.34,29,4.0,43.8 χμ ΝΝΑ του Ηρακλείου
﻿1996/12/17 22:14:53,35.44,26.55,29,4.1,59.4 χμ ΔΝΔ της Καρπάθου
﻿1996/11/21 13:19:55,35.53,26.60,24,4.5,51.5 χμ ΔΝΔ της Καρπάθου
﻿1996/11/15 14:06:45,35.31,26.58,13,4.0,64.7 χμ ΝΔ της Καρπάθου
﻿1996/10/03 14:47:32,35.00,25.52,56,4.1,50.6 χμ ΝΑ του Ηρακλείου
﻿1996/09/04 08:44:29,35.19,26.46,28,4.0,81.6 χμ ΝΔ της Καρπάθου
﻿1996/08/30 03:11:38,34.92,26.56,1,4.0,98.5 χμ ΝΝΔ της Καρπάθου
﻿1996/08/29 09:24:31,35.33,25.86,78,4.4,66.2 χμ Α του Ηρακλείου
﻿1996/06/17 12:41:39,34.89,25.43,4,4.2,55.5 χμ ΝΝΑ του Ηρακλείου
﻿1996/06/15 23:12:37,34.97,25.38,1,4.3,45.5 χμ ΝΝΑ του Ηρακλείου
﻿1996/05/09 20:08:39,34.68,26.34,38,4.1,131.4 χμ ΑΝΑ του Ηρακλείου
﻿1996/04/20 13:53:26,35.01,25.85,20,4.0,74.2 χμ ΑΝΑ του Ηρακλείου
﻿1996/03/31 02:16:15,35.11,26.29,1,4.0,99.2 χμ ΝΔ της Καρπάθου
﻿1996/02/11 15:55:51,35.61,26.42,35,4.0,65.8 χμ Δ της Καρπάθου
﻿1995/11/01 02:00:09,34.66,26.53,99,4.1,125.1 χμ ΝΝΔ της Καρπάθου
﻿1995/09/19 01:48:14,35.01,26.31,8,4.4,105.2 χμ ΝΔ της Καρπάθου
﻿1995/07/31 08:03:14,34.72,25.69,25,4.3,84.4 χμ ΝΑ του Ηρακλείου
﻿1995/07/10 22:06:51,35.02,26.39,5,4.0,99.3 χμ ΝΔ της Καρπάθου
﻿1995/07/05 00:13:24,34.63,26.63,20,4.2,124.4 χμ ΝΝΔ της Καρπάθου
﻿1995/06/18 06:59:18,34.73,25.49,30,4.0,73.8 χμ ΝΝΑ του Ηρακλείου
﻿1995/05/21 06:25:55,34.73,25.48,26,4.0,73.4 χμ ΝΝΑ του Ηρακλείου
﻿1995/04/30 04:29:36,34.77,25.80,5,4.2,86.7 χμ ΝΑ του Ηρακλείου
﻿1995/04/26 20:02:43,34.92,26.33,17,4.0,111.1 χμ ΝΔ της Καρπάθου
﻿1995/03/17 00:25:47,35.04,26.27,8,4.0,105.6 χμ ΝΔ της Καρπάθου
﻿1994/12/17 13:12:03,34.84,26.30,36,4.2,119.3 χμ ΑΝΑ του Ηρακλείου
﻿1994/12/16 05:51:59,34.75,26.45,93,4.3,119.8 χμ ΝΝΔ της Καρπάθου
﻿1994/12/04 23:39:33,34.92,25.44,34,4.1,53.1 χμ ΝΝΑ του Ηρακλείου
﻿1994/11/07 20:47:57,35.11,26.46,5,4.1,87.6 χμ ΝΔ της Καρπάθου
﻿1994/09/23 07:31:07,35.08,26.53,5,4.2,85.8 χμ ΝΔ της Καρπάθου
﻿1994/09/04 07:30:27,35.07,25.99,15,4.0,83.1 χμ ΑΝΑ του Ηρακλείου
﻿1994/03/02 15:35:13,35.47,26.59,38,4.2,54.7 χμ ΔΝΔ της Καρπάθου
﻿1994/01/15 05:10:34,35.03,26.54,7,4.0,89.5 χμ ΝΔ της Καρπάθου
﻿1993/11/20 03:10:06,34.86,25.94,75,4.2,90.0 χμ ΝΑ του Ηρακλείου
﻿1993/10/28 11:14:11,35.29,25.48,25,4.0,31.9 χμ Α του Ηρακλείου
﻿1993/10/17 14:39:22,35.24,26.53,68,4.2,73.1 χμ ΝΔ της Καρπάθου
﻿1993/08/18 12:09:26,35.16,26.13,72,4.7,92.6 χμ Α του Ηρακλείου
﻿1993/04/20 13:42:27,35.14,25.67,36,4.1,53.1 χμ ΑΝΑ του Ηρακλείου
﻿1993/01/23 21:08:42,35.01,25.48,1,4.1,47.3 χμ ΝΑ του Ηρακλείου
﻿1992/08/19 21:48:03,34.65,25.42,1,4.0,79.6 χμ ΝΝΑ του Ηρακλείου
﻿1992/07/31 23:13:22,35.27,26.47,1,4.1,75.3 χμ ΝΔ της Καρπάθου
﻿1992/07/20 21:34:15,35.11,25.72,37,4.2,58.6 χμ ΑΝΑ του Ηρακλείου
﻿1992/05/10 14:46:58,34.78,25.69,1,4.0,79.2 χμ ΝΑ του Ηρακλείου
﻿1992/04/21 17:42:49,35.09,26.29,10,4.4,100.6 χμ ΝΔ της Καρπάθου
﻿1991/11/12 16:34:15,35.26,26.03,1,4.0,82.0 χμ Α του Ηρακλείου
﻿1991/10/19 04:14:34,34.87,26.21,83,4.1,110.5 χμ ΑΝΑ του Ηρακλείου
﻿1991/10/15 23:01:02,34.69,26.27,72,4.5,125.5 χμ ΝΑ του Ηρακλείου
﻿1991/07/23 17:45:49,35.20,26.10,1,4.3,89.1 χμ Α του Ηρακλείου
﻿1991/05/28 12:43:32,35.50,26.35,10,4.0,74.2 χμ ΔΝΔ της Καρπάθου
﻿1991/05/28 09:27:50,35.49,26.28,1,4.0,80.6 χμ ΔΝΔ της Καρπάθου
﻿1991/05/27 23:49:49,34.88,26.06,1,4.0,98.0 χμ ΑΝΑ του Ηρακλείου
﻿1991/03/19 21:29:31,35.22,26.33,1,4.6,88.9 χμ ΔΝΔ της Καρπάθου
﻿1991/03/19 20:06:54,35.24,26.31,1,4.0,89.2 χμ ΔΝΔ της Καρπάθου
﻿1991/03/19 12:09:28,35.13,26.32,1,5.3,95.6 χμ ΝΔ της Καρπάθου
﻿1991/03/15 03:24:20,34.84,26.28,24,4.7,117.7 χμ ΑΝΑ του Ηρακλείου
﻿1990/12/27 17:40:34,35.14,26.42,20,4.1,88.0 χμ ΝΔ της Καρπάθου
﻿1990/09/16 17:29:38,35.18,26.51,1,4.0,78.9 χμ ΝΔ της Καρπάθου
﻿1990/05/31 02:29:25,34.72,25.25,37,4.0,68.1 χμ Ν του Ηρακλείου
﻿1990/05/13 14:07:13,35.16,26.54,7,4.4,78.6 χμ ΝΔ της Καρπάθου
﻿1990/04/14 22:29:13,34.96,26.36,3,4.2,106.0 χμ ΝΔ της Καρπάθου
﻿1990/02/25 02:49:51,34.96,26.20,21,4.0,105.4 χμ ΑΝΑ του Ηρακλείου
﻿1990/01/20 19:16:16,35.01,26.16,1,4.0,99.9 χμ ΑΝΑ του Ηρακλείου
﻿1990/01/14 17:08:40,35.42,26.13,10,4.5,91.2 χμ Α του Ηρακλείου
﻿1990/01/06 21:42:07,34.83,26.34,1,4.1,118.3 χμ ΝΔ της Καρπάθου
﻿1989/12/16 21:10:42,35.37,26.56,81,4.3,62.3 χμ ΔΝΔ της Καρπάθου
﻿1989/08/27 01:21:18,34.83,26.32,77,4.9,119.4 χμ ΝΔ της Καρπάθου
﻿1989/07/17 14:28:24,34.98,25.92,4,4.2,81.4 χμ ΑΝΑ του Ηρακλείου
﻿1989/03/17 05:42:58,34.75,25.53,46,4.8,73.6 χμ ΝΝΑ του Ηρακλείου
﻿1989/01/04 16:41:32,34.91,25.99,1,4.2,90.8 χμ ΑΝΑ του Ηρακλείου
﻿1988/12/21 23:42:49,34.67,25.53,1,4.0,81.4 χμ ΝΝΑ του Ηρακλείου
﻿1988/11/18 18:54:08,34.90,25.86,1,4.1,81.5 χμ ΝΑ του Ηρακλείου
﻿1988/11/13 04:19:35,35.36,26.31,1,4.0,82.9 χμ ΔΝΔ της Καρπάθου
﻿1988/09/05 20:03:34,34.71,26.57,40,4.7,118.5 χμ ΝΝΔ της Καρπάθου
﻿1988/05/10 14:27:25,34.98,25.41,16,4.0,46.0 χμ ΝΝΑ του Ηρακλείου
