﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿1966/10/21 16:16:58,39.60,21.90,10,4.2,12.4 χμ ΑΒΑ των Τρικάλων
﻿1966/08/09 20:20:48,39.50,21.40,10,4.0,32.1 χμ Δ των Τρικάλων
﻿1966/05/04 07:38:50,39.20,21.30,10,4.2,27.5 χμ Α της Αρτας
﻿1966/05/04 06:36:50,39.30,21.30,10,5.5,31.2 χμ ΑΒΑ της Αρτας
﻿1966/04/05 08:07:20,39.40,21.70,10,4.2,18.2 χμ ΝΝΔ των Τρικάλων
﻿1966/04/03 11:36:18,39.20,21.30,10,4.6,27.5 χμ Α της Αρτας
﻿1966/03/28 04:04:34,39.40,21.40,10,4.0,36.0 χμ ΔΝΔ των Τρικάλων
﻿1966/02/12 13:36:13,39.30,21.40,10,4.4,38.9 χμ ΑΒΑ της Αρτας
﻿1966/02/06 13:24:32,39.20,21.50,10,4.0,40.7 χμ ΔΝΔ της Καρδίτσας
﻿1966/02/05 02:11:02,39.20,21.50,10,4.7,40.7 χμ ΔΝΔ της Καρδίτσας
﻿1965/01/10 08:02:41,39.25,22.25,10,4.9,31.0 χμ ΑΝΑ της Καρδίτσας
