﻿Origin Time,Latitude,Longitude,Depth (km),Magnitude (ML),Location
﻿﻿2021/12/03 19:33:34,37.12,21.48,16,4.1,38.5 χμ ΒΒΔ της Μεθώνης
﻿2021/08/05 08:49:30,37.64,21.54,17,4.0,9.3 χμ ΑΝΑ του Πύργου
﻿2020/11/18 23:10:59,37.20,21.60,10,4.3,43.2 χμ ΒΒΔ της Μεθώνης
﻿2020/03/09 22:19:31,37.68,21.38,20,4.1,6.3 χμ Δ του Πύργου
﻿2019/05/13 21:27:32,37.69,21.27,11,4.3,15.7 χμ Δ του Πύργου
﻿2019/05/13 16:57:17,37.67,21.27,8,4.7,15.5 χμ Δ του Πύργου
﻿2019/04/25 11:04:22,37.34,22.10,11,4.1,30.8 χμ ΝΔ της Τρίπολης
﻿2018/12/19 19:35:52,36.60,21.46,43,4.8,32.4 χμ ΝΔ της Μεθώνης
﻿2018/11/17 20:33:18,37.53,21.74,32,4.1,30.8 χμ ΝΑ του Πύργου
﻿2018/09/27 10:21:50,36.66,21.50,14,5.2,24.5 χμ ΝΔ της Μεθώνης
﻿2018/08/02 06:56:53,36.76,21.31,6,4.3,35.5 χμ Δ της Μεθώνης
﻿2018/06/25 05:14:47,36.68,21.37,5,5.2,32.6 χμ ΔΝΔ της Μεθώνης
﻿2017/11/24 18:51:43,36.81,21.44,26,4.5,23.0 χμ Δ της Μεθώνης
﻿2017/11/04 09:51:15,37.84,21.42,18,4.1,14.7 χμ ΑΝΑ της Ανδραβίδας
﻿2016/12/02 11:46:02,36.55,21.52,5,4.4,33.7 χμ ΝΝΔ της Μεθώνης
﻿2016/09/28 07:17:34,36.73,21.87,56,5.0,17.9 χμ ΑΝΑ της Μεθώνης
﻿2016/02/15 18:55:00,37.59,21.72,24,5.2,25.9 χμ ΑΝΑ του Πύργου
﻿2015/10/25 15:46:03,37.57,22.06,12,4.0,29.0 χμ ΔΒΔ της Τρίπολης
﻿2015/08/30 13:28:02,37.84,21.34,27,4.4,9.3 χμ ΝΑ της Ανδραβίδας
﻿2015/06/30 06:07:24,36.69,21.40,18,4.4,30.2 χμ ΔΝΔ της Μεθώνης
﻿2015/04/18 13:36:48,37.87,21.44,36,4.3,15.6 χμ ΑΝΑ της Ανδραβίδας
﻿2014/03/18 10:43:01,37.70,21.39,24,4.0,5.6 χμ ΔΒΔ του Πύργου
﻿2014/01/29 21:04:09,37.08,21.88,29,4.3,21.3 χμ ΔΒΔ της Καλαμάτας
﻿2013/10/23 15:38:30,37.70,21.39,23,4.0,5.6 χμ ΔΒΔ του Πύργου
﻿2013/07/31 10:36:20,36.59,21.48,28,4.1,31.9 χμ ΝΔ της Μεθώνης
﻿2013/06/18 17:18:25,36.91,22.11,21,4.0,14.3 χμ Ν της Καλαμάτας
﻿2013/06/06 11:53:46,36.74,21.86,39,5.0,16.6 χμ ΑΝΑ της Μεθώνης
﻿2013/02/17 05:42:06,36.60,21.59,31,4.9,26.0 χμ ΝΝΔ της Μεθώνης
﻿2012/05/07 07:40:37,36.63,21.55,31,4.1,24.7 χμ ΝΝΔ της Μεθώνης
﻿2012/04/16 15:06:54,36.66,21.67,34,4.4,17.6 χμ Ν της Μεθώνης
﻿2012/04/16 12:02:16,36.62,21.65,36,4.2,22.3 χμ ΝΝΔ της Μεθώνης
﻿2012/04/16 11:23:42,36.66,21.54,33,5.2,22.5 χμ ΝΔ της Μεθώνης
﻿2012/02/22 02:23:13,37.45,21.66,15,4.2,31.9 χμ ΝΑ του Πύργου
﻿2012/01/24 21:40:27,36.78,21.72,22,4.0,4.4 χμ ΝΝΑ της Μεθώνης
﻿2011/10/10 19:07:00,37.19,22.04,11,4.5,18.0 χμ ΒΒΔ της Καλαμάτας
﻿2011/09/14 03:35:27,37.19,22.05,10,4.5,17.7 χμ ΒΒΔ της Καλαμάτας
﻿2011/08/14 01:05:01,37.25,22.00,14,4.5,25.6 χμ ΒΒΔ της Καλαμάτας
﻿2011/07/21 16:44:31,36.78,21.81,41,4.0,10.6 χμ ΑΝΑ της Μεθώνης
﻿2011/02/11 17:16:17,36.70,21.49,31,4.0,22.8 χμ ΝΔ της Μεθώνης
﻿2010/05/29 19:05:11,37.77,21.39,20,4.3,11.0 χμ ΒΒΔ του Πύργου
﻿2009/08/06 04:57:44,37.49,22.03,16,4.2,30.9 χμ Δ της Τρίπολης
﻿2009/06/25 20:08:22,36.75,21.51,24,4.1,18.5 χμ ΔΝΔ της Μεθώνης
﻿2009/06/05 14:38:42,36.52,21.75,37,4.1,33.3 χμ Ν της Μεθώνης
﻿2008/12/14 15:52:54,36.59,21.67,30,4.2,25.3 χμ Ν της Μεθώνης
﻿2008/08/20 17:26:35,37.85,21.31,12,4.0,6.7 χμ ΝΑ της Ανδραβίδας
﻿2008/07/31 08:38:51,36.58,21.49,34,4.1,32.3 χμ ΝΔ της Μεθώνης
﻿2007/10/27 05:29:39,37.72,21.30,16,4.8,13.8 χμ ΔΒΔ του Πύργου
﻿2007/08/28 09:05:33,37.73,21.65,59,4.2,18.3 χμ ΑΒΑ του Πύργου
﻿2007/02/12 20:35:17,36.62,21.45,39,4.0,31.2 χμ ΝΔ της Μεθώνης
﻿2006/11/24 17:16:58,37.16,21.58,12,4.1,39.6 χμ ΒΒΔ της Μεθώνης
﻿2006/09/30 22:46:08,36.98,21.50,23,4.2,25.4 χμ ΒΔ της Μεθώνης
﻿2005/03/20 19:20:18,37.52,22.02,9,4.0,31.7 χμ Δ της Τρίπολης
﻿2005/03/20 00:51:01,37.48,22.01,19,4.0,32.8 χμ Δ της Τρίπολης
﻿2005/01/26 15:04:55,37.62,22.02,15,4.0,34.0 χμ ΔΒΔ της Τρίπολης
﻿2005/01/26 14:56:43,37.61,21.98,23,4.0,37.0 χμ ΔΒΔ της Τρίπολης
﻿2004/12/19 23:32:33,36.70,21.30,28,4.2,37.9 χμ ΔΝΔ της Μεθώνης
﻿2004/11/29 06:23:53,36.89,21.55,43,4.2,15.6 χμ ΔΒΔ της Μεθώνης
﻿2004/05/31 06:30:39,37.10,21.51,16,4.5,35.7 χμ ΒΒΔ της Μεθώνης
﻿2004/05/30 06:59:08,37.09,21.50,17,4.6,35.2 χμ ΒΒΔ της Μεθώνης
﻿2003/04/29 01:51:20,36.83,21.72,67,5.0,2.3 χμ ΒΑ της Μεθώνης
﻿2002/01/01 22:15:57,37.29,21.83,5,4.1,37.6 χμ ΒΔ της Καλαμάτας
﻿2001/09/16 02:00:48,37.29,21.83,5,5.2,37.6 χμ ΒΔ της Καλαμάτας
﻿2000/07/25 19:33:59,37.31,21.91,5,4.8,35.2 χμ ΒΒΔ της Καλαμάτας
﻿1999/11/04 02:08:11,37.45,21.32,12,4.9,28.4 χμ ΝΝΔ του Πύργου
﻿1999/03/10 20:33:48,37.47,21.63,5,4.1,28.5 χμ ΝΑ του Πύργου
﻿1999/03/08 05:10:16,37.58,21.71,5,4.4,25.6 χμ ΑΝΑ του Πύργου
﻿1998/11/24 11:54:25,36.53,21.48,29,4.2,37.4 χμ ΝΝΔ της Μεθώνης
﻿1998/10/16 22:47:10,37.27,21.31,5,4.1,47.6 χμ ΝΝΔ του Πύργου
﻿1998/09/23 20:41:17,37.37,21.42,5,4.0,34.9 χμ Ν του Πύργου
﻿1998/07/04 03:58:19,37.33,22.01,5,4.0,33.7 χμ ΒΒΔ της Καλαμάτας
﻿1998/04/09 22:28:23,36.56,21.39,32,4.2,39.7 χμ ΝΔ της Μεθώνης
﻿1998/01/07 19:22:54,37.54,21.44,3,4.0,16.0 χμ Ν του Πύργου
﻿1997/11/24 05:30:39,37.50,21.53,5,4.1,21.6 χμ ΝΝΑ του Πύργου
﻿1997/11/18 14:03:36,37.23,21.27,35,4.0,52.9 χμ ΝΝΔ του Πύργου
﻿1997/11/18 13:31:18,37.19,21.40,38,4.2,49.3 χμ ΒΒΔ της Μεθώνης
﻿1997/04/26 22:18:34,37.16,21.39,9,4.5,47.1 χμ ΒΔ της Μεθώνης
﻿1996/10/24 03:19:01,36.74,21.35,1,4.5,32.3 χμ ΔΝΔ της Μεθώνης
﻿1996/10/22 06:48:10,36.84,21.42,1,4.3,25.1 χμ Δ της Μεθώνης
﻿1996/10/10 18:22:57,36.80,21.47,3,4.3,20.6 χμ Δ της Μεθώνης
﻿1996/10/10 17:47:54,36.76,21.40,1,4.3,27.4 χμ ΔΝΔ της Μεθώνης
﻿1996/10/10 11:26:41,36.67,21.38,31,4.2,32.8 χμ ΔΝΔ της Μεθώνης
﻿1996/10/10 10:42:32,36.76,21.40,2,4.4,27.4 χμ ΔΝΔ της Μεθώνης
﻿1996/10/09 09:46:33,36.78,21.46,33,4.7,21.8 χμ Δ της Μεθώνης
﻿1996/10/08 02:55:50,36.79,21.39,1,4.4,27.8 χμ Δ της Μεθώνης
﻿1996/08/28 12:22:09,37.71,21.34,1,4.0,10.1 χμ ΔΒΔ του Πύργου
﻿1996/08/11 11:43:44,37.66,21.37,1,4.4,7.5 χμ ΔΝΔ του Πύργου
﻿1996/03/22 23:06:38,36.78,21.76,1,4.0,6.7 χμ ΝΑ της Μεθώνης
﻿1995/10/01 06:22:39,36.88,21.40,30,4.6,27.6 χμ ΔΒΔ της Μεθώνης
﻿1994/12/21 10:22:20,37.81,21.30,5,4.0,10.4 χμ ΝΝΑ της Ανδραβίδας
﻿1994/09/05 05:09:49,37.80,21.85,63,4.0,34.6 χμ ΝΔ των Καλαβρύτων
﻿1993/09/02 14:10:09,37.07,21.51,5,4.5,32.8 χμ ΒΒΔ της Μεθώνης
﻿1993/04/29 07:54:29,37.54,21.30,1,4.4,20.7 χμ ΝΔ του Πύργου
﻿1993/03/30 19:08:57,37.72,21.44,1,4.1,4.2 χμ ΒΒΔ του Πύργου
﻿1993/03/26 12:49:15,37.77,21.40,1,4.2,10.6 χμ ΒΒΔ του Πύργου
﻿1993/03/26 11:58:18,37.65,21.44,1,5.0,3.8 χμ ΝΝΔ του Πύργου
﻿1993/03/26 11:56:14,37.78,21.43,1,4.6,10.9 χμ Β του Πύργου
﻿1993/03/26 11:46:12,37.57,21.48,1,4.1,12.9 χμ ΝΝΑ του Πύργου
﻿1993/03/26 11:45:15,37.64,21.39,1,4.5,7.1 χμ ΝΔ του Πύργου
﻿1993/03/25 05:44:09,37.67,21.39,1,4.0,5.5 χμ ΔΝΔ του Πύργου
﻿1993/03/05 06:55:06,37.07,21.46,1,5.3,35.3 χμ ΒΔ της Μεθώνης
﻿1992/11/21 00:23:47,36.61,21.34,23,4.1,39.5 χμ ΝΔ της Μεθώνης
﻿1992/10/30 06:09:53,37.13,21.43,32,4.4,42.3 χμ ΒΔ της Μεθώνης
﻿1992/10/30 04:56:28,37.31,21.68,1,4.1,46.2 χμ ΝΝΑ του Πύργου
﻿1991/06/01 05:42:01,36.97,21.91,1,4.2,19.7 χμ ΔΝΔ της Καλαμάτας
﻿1990/08/08 00:35:07,37.16,22.08,1,4.3,13.8 χμ ΒΒΔ της Καλαμάτας
﻿1990/07/31 06:49:33,37.18,21.49,42,4.6,44.5 χμ ΒΒΔ της Μεθώνης
﻿1990/06/14 22:15:18,36.61,21.42,21,4.4,33.9 χμ ΝΔ της Μεθώνης
﻿1989/09/25 07:38:12,36.80,21.51,33,4.1,17.0 χμ Δ της Μεθώνης
﻿1989/09/25 07:35:45,36.84,21.64,1,4.2,5.9 χμ ΔΒΔ της Μεθώνης
﻿1988/10/15 07:04:51,37.23,21.30,1,4.1,52.1 χμ ΝΝΔ του Πύργου
﻿1988/10/15 07:00:49,37.47,21.58,1,4.3,26.3 χμ ΝΝΑ του Πύργου
﻿1988/09/30 13:02:57,37.69,21.33,1,4.2,10.6 χμ Δ του Πύργου
﻿1988/09/30 11:03:56,37.71,21.36,1,4.0,8.5 χμ ΔΒΔ του Πύργου
﻿1988/07/23 09:19:50,36.85,21.87,33,4.0,15.6 χμ ΑΒΑ της Μεθώνης
﻿1987/12/10 22:51:14,36.65,21.68,18,4.7,18.6 χμ Ν της Μεθώνης
﻿1987/12/07 01:57:18,36.61,21.71,16,4.1,23.0 χμ Ν της Μεθώνης
﻿1987/09/16 01:18:14,36.70,21.61,32,4.3,15.3 χμ ΝΝΔ της Μεθώνης
﻿1987/06/21 06:13:00,37.13,21.41,1,4.2,43.3 χμ ΒΔ της Μεθώνης
﻿1987/06/10 14:50:11,37.17,21.46,12,5.0,44.7 χμ ΒΒΔ της Μεθώνης
