Origin Time (GMT),Latitude,Longitude,Depth (km),Magnitude (ML),Location
2007-01-25 21:09:45,35.0900,23.2500,22,4.3,83.8 km SW of Chania
2007-01-14 16:43:01,35.0600,23.2000,85,4.1,89.5 km SW of Chania
2006-12-25 14:18:50,35.0900,23.0600,27,4.0,98.6 km WSW of Chania
2006-12-17 20:00:20,34.8400,24.2100,34,4.0,63.0 km SSW of Rethimnon
2006-11-26 17:58:05,35.4500,23.3000,11,4.1,65.2 km W of Chania
2006-09-20 19:02:33,35.1300,23.1800,7,4.2,86.9 km WSW of Chania
2006-05-15 04:42:48,35.0200,23.4000,85,4.4,78.2 km SW of Chania
2006-02-15 10:41:18,36.1600,23.3700,64,4.2,33.2 km ESE of Kithira
2006-01-11 10:34:50,36.1900,23.3900,54,4.3,34.1 km ESE of Kithira
2006-01-08 11:40:59,36.2000,23.3700,43,4.6,32.1 km E of Kithira
2006-01-08 11:34:54,36.2100,23.4100,69,6.4,35.5 km E of Kithira
2005-12-23 07:09:56,35.3300,23.3200,95,4.6,66.2 km WSW of Chania
2005-11-25 09:30:56,35.0200,23.3200,32,5.2,83.6 km SW of Chania
2005-11-02 04:59:34,34.6500,24.3100,27,4.2,80.8 km S of Rethimnon
2005-09-12 19:20:32,34.7200,24.0200,32,4.0,82.6 km SSW of Rethimnon
2005-09-07 08:48:52,35.0100,24.4600,16,4.2,39.5 km S of Rethimnon
2005-07-23 13:09:27,35.0100,24.6800,24,4.3,43.8 km SSE of Rethimnon
2005-06-22 10:17:57,35.1700,23.1800,57,4.0,84.8 km WSW of Chania
2005-06-14 07:31:46,35.1400,23.9800,12,4.3,41.5 km S of Chania
2005-02-20 15:38:14,34.7700,23.5000,37,4.2,94.9 km SSW of Chania
2004-11-04 06:22:37,35.8600,23.2300,95,5.0,47.5 km SSE of Kithira
2004-10-24 21:39:43,35.0900,23.4000,17,4.0,73.0 km SW of Chania
2004-10-11 12:22:06,34.6200,24.0000,31,4.2,93.3 km SSW of Rethimnon
2004-07-28 04:05:51,35.3100,23.3700,5,4.1,62.7 km WSW of Chania
2004-07-24 19:00:56,35.3700,23.5900,11,4.3,41.7 km WSW of Chania
2004-07-15 21:33:32,34.7100,24.2800,8,4.1,74.9 km SSW of Rethimnon
2004-04-12 22:29:00,36.1100,23.4900,20,4.0,45.2 km ESE of Kithira
2004-03-28 14:54:36,35.5300,22.9400,83,4.4,80.5 km S of Kithira
2003-11-17 23:43:40,34.6600,23.7700,5,4.0,97.4 km SSW of Chania
2003-04-13 12:21:49,35.0100,24.2700,20,4.0,43.5 km SSW of Rethimnon
2003-03-01 04:06:05,35.0200,23.7900,19,4.5,58.4 km SSW of Chania
2003-01-21 06:46:31,35.1900,24.1400,40,4.0,35.8 km WSW of Rethimnon
2002-12-22 21:42:15,35.0600,24.7100,43,4.0,40.2 km SSE of Rethimnon
2002-12-17 22:33:27,35.2200,24.3700,17,4.0,18.5 km SSW of Rethimnon
2002-12-17 17:18:32,34.9500,24.6700,42,4.1,49.5 km SSE of Rethimnon
2002-09-16 22:44:04,35.0100,23.8300,77,4.1,58.3 km SSW of Chania
2002-09-08 16:14:35,35.0300,23.6100,81,4.3,65.0 km SW of Chania
2002-09-04 18:21:39,35.0300,24.2200,28,4.0,43.7 km SSW of Rethimnon
2002-07-20 06:53:47,35.0900,23.1900,37,4.3,88.4 km WSW of Chania
2002-06-10 05:20:41,34.9800,23.1900,27,4.1,95.5 km SW of Chania
2002-04-27 01:41:49,34.8400,24.3200,24,4.1,59.9 km SSW of Rethimnon
2002-04-15 08:10:09,34.8200,24.6200,28,4.3,62.1 km SSE of Rethimnon
2002-04-03 12:00:10,35.8000,23.7100,5,4.0,42.3 km NW of Chania
2002-01-07 11:09:33,35.7400,24.2100,27,4.1,30.8 km NE of Chania
2001-11-26 05:03:22,34.7600,24.0700,24,5.0,76.5 km SSW of Rethimnon
2001-11-26 04:21:46,34.7100,24.0500,19,4.3,82.3 km SSW of Rethimnon
2001-11-20 20:55:23,35.2200,23.6500,6,4.0,46.4 km SW of Chania
2001-11-10 18:32:57,35.4400,23.8900,10,4.0,13.9 km SW of Chania
2001-11-03 20:28:17,36.2800,23.5500,89,4.0,47.8 km E of Kithira
2001-10-30 06:10:17,35.1400,24.1800,28,4.0,36.4 km SW of Rethimnon
2001-09-28 16:13:26,35.6400,23.1700,5,4.0,69.3 km SSE of Kithira
2001-07-25 21:13:41,35.0500,24.1400,29,4.0,46.2 km SW of Rethimnon
2001-06-15 13:03:46,35.1200,23.2400,38,4.0,82.8 km WSW of Chania
2001-04-28 00:06:07,35.1900,23.0200,37,4.6,97.1 km WSW of Chania
2001-04-14 06:08:58,34.9900,24.1300,25,4.0,52.0 km SW of Rethimnon
2001-04-11 08:25:30,35.2500,23.0500,5,4.1,92.3 km WSW of Chania
2001-03-02 16:10:01,35.9300,24.2500,59,4.2,51.0 km NNE of Chania
2000-12-22 22:38:11,35.3200,23.5400,5,4.1,48.1 km WSW of Chania
2000-08-05 02:56:15,35.0700,24.3300,14,4.0,35.2 km SSW of Rethimnon
2000-06-12 05:42:29,34.8200,24.4500,18,4.0,60.6 km S of Rethimnon
2000-06-08 21:42:52,34.8900,24.2100,58,4.1,57.9 km SSW of Rethimnon
2000-04-18 15:31:14,34.9300,24.8300,5,4.1,51.7 km SSW of Iraklion
2000-03-13 14:18:52,35.5700,23.4700,37,4.4,49.8 km W of Chania
2000-01-27 06:51:18,35.6200,23.6300,5,4.2,36.9 km WNW of Chania
1999-11-18 21:05:37,35.2300,23.6300,5,4.0,47.0 km SW of Chania
1999-11-16 17:28:26,34.9500,24.2500,52,4.2,50.3 km SSW of Rethimnon
1999-01-22 19:14:54,35.0400,24.2300,20,4.1,42.2 km SSW of Rethimnon
1999-01-19 10:55:37,35.1100,24.1800,22,4.0,38.8 km SW of Rethimnon
1998-10-21 10:07:38,34.9200,24.6900,5,4.1,53.3 km SSE of Rethimnon
1998-08-25 23:36:24,36.0100,23.7900,82,4.3,59.0 km NNW of Chania
1998-08-16 05:06:03,34.8900,24.1900,21,4.4,58.7 km SSW of Rethimnon
1998-07-19 06:16:53,35.2300,23.0700,35,4.3,91.3 km WSW of Chania
1998-04-11 20:15:17,34.9400,24.3700,32,4.0,48.1 km S of Rethimnon
